Entropy,LossAfter,StdReturn,MaxReturn,ExplainedVariance,TotalExecTime,LossBefore,MaxKL,MinReturn,Time,NumTrajs,MeanKL,Perplexity,AveragePolicyStd,AverageReturn,ItrTime
2.56857,-0.0475698,208.026440627,700.0,0.175420162965,7.295109033584595,-0.0104842,1.2771,0.0,7.37418270111084,20,0.183835,13.0471,0.87453,115.0,7.374188661575317
2.55809,-0.0232125,90.9670269933,1200.0,0.933054395748,6.734248161315918,-0.0163272,0.204346,800.0,14.168360233306885,20,0.0121297,12.9111,0.870203,1015.0,6.78898286819458
2.54992,-0.0560888,111.691539518,1200.0,0.937515769495,6.500925064086914,-0.0306454,0.252606,700.0,20.702146530151367,20,0.0663712,12.8061,0.866633,1045.0,6.526791572570801
2.5346,-0.000856999,90.9670269933,1300.0,0.933107482239,7.142260313034058,0.00504813,0.0357141,900.0,27.899562120437622,20,0.00874202,12.6114,0.859854,1015.0,7.191315174102783
2.53712,-0.0150155,90.9670269933,1300.0,0.937105269352,6.401614665985107,-0.0104041,0.0656406,1000.0,34.397764921188354,20,0.00397596,12.6432,0.860971,1065.0,6.485352277755737
2.53192,-0.021268,114.455231423,1300.0,0.933228439144,5.863972187042236,-0.0142016,0.0619961,900.0,40.41578412055969,20,0.0148191,12.5776,0.858857,1030.0,6.009196996688843
2.52482,0.00302087,85.2936105462,1300.0,0.932969515452,5.976117849349976,0.00582293,0.083622,900.0,46.46573734283447,20,0.00269145,12.4886,0.855755,1085.0,6.026571273803711
