MaxKL,AveragePolicyStd,ExplainedVariance,Time,LossAfter,ItrTime,TotalExecTime,MeanKL,MinReturn,AverageReturn,Entropy,NumTrajs,LossBefore,Perplexity,StdReturn,MaxReturn
0.0,0.87453,1,10.635728597640991,-0.0,10.635816812515259,10.54460859298706,0.0,0.0,0.0,2.56857,20,-0.0,13.0471,0.0,0.0
0.0,0.87453,1,21.240427017211914,-0.0,10.593203783035278,10.500468015670776,0.0,0.0,0.0,2.56857,20,-0.0,13.0471,0.0,0.0
0.269801,0.87453,0.0594297446276,32.822489500045776,-0.0164004,11.574488878250122,11.461742401123047,0.0507943,0.0,40.0,2.56857,20,0.00447594,13.0471,124.09673646,500.0
0.0396157,0.875442,0.0423340397817,44.81334733963013,-0.00275466,11.986653566360474,11.876071214675903,0.0055655,0.0,110.0,2.57081,20,0.00200086,13.0764,350.570962859,1600.0
0.113279,0.875968,0.0995910773158,56.72455978393555,-0.0128824,11.907925128936768,11.855446338653564,0.028655,0.0,190.0,2.57181,20,-0.000363432,13.0895,379.341534768,1600.0
0.0739964,0.875925,0.410482216638,68.66092443466187,0.00402469,11.92003583908081,11.799129009246826,0.0178347,0.0,885.0,2.57163,20,0.0129525,13.0871,727.512886484,2300.0
0.1245,0.878674,0.411295623195,80.57154178619385,0.00315746,11.90253233909607,11.75597858428955,0.050489,300.0,1745.0,2.5781,20,0.0220797,13.1721,1000.73722825,4500.0
