AveragePolicyStd,LossAfter,Perplexity,MaxReturn,MeanKL,NumTrajs,MinReturn,Time,StdReturn,ExplainedVariance,LossBefore,AverageReturn,MaxKL,Entropy,ItrTime,TotalExecTime
0.82843,-0.0,11.4353,0.0,0.0,40,0.0,5.11673641204834,0.0,1,-0.0,0.0,0.0,2.4367,5.116741180419922,5.060881614685059
0.82843,-0.000332519,11.4353,1100.0,0.0155515,40,0.0,9.12918496131897,171.737444956,0.453060336658,0.0141361,27.5,0.250033,2.4367,4.009149074554443,3.9609813690185547
0.830516,-0.03599,11.5164,1300.0,0.0329895,40,0.0,12.173398971557617,277.026623269,0.497386813426,-0.0178223,77.5,0.501825,2.44377,3.0393500328063965,2.989363193511963
0.827386,-0.0492712,11.4142,2200.0,0.0824074,40,0.0,16.034505367279053,558.457697592,0.371775488221,-0.0149183,375.0,0.362361,2.43486,3.8548665046691895,3.82340669631958
0.824821,-0.0555727,11.3294,4400.0,0.0758951,40,0.0,20.420292615890503,1589.93710567,0.607545917192,-0.00468219,2040.0,0.753453,2.4274,4.37890362739563,4.347899675369263
0.824235,-0.105395,11.3029,6500.0,0.417918,40,2400.0,23.66033101081848,746.977241956,0.772198695117,-0.0260789,4205.0,1.06181,2.42506,3.234309434890747,3.2010653018951416
0.819285,-0.0885148,11.1565,7300.0,0.0993325,40,0.0,28.02628993988037,2174.51143938,0.729658563253,-0.0453801,4600.0,1.00042,2.41202,4.360262155532837,4.318596363067627
