MaxKL,MinReturn,NumTrajs,Perplexity,ExplainedVariance,AverageReturn,Entropy,Time,StdReturn,ItrTime,LossBefore,MaxReturn,TotalExecTime,MeanKL,LossAfter,AveragePolicyStd
0.0194758,0.0,20,17.2706,0.29596209091,25.0,2.849,14.499765157699585,76.6485485838,14.499771356582642,-0.00825648,300.0,14.232909679412842,0.00174567,-0.0116154,1.00568
0.0,0.0,20,17.1285,1,0.0,2.84075,31.875672340393066,0.0,17.366240978240967,-0.0,0.0,17.138184547424316,0.0,-0.0,1.0016
0.0,0.0,20,17.1285,1,0.0,2.84075,50.29902958869934,0.0,18.402525663375854,-0.0,0.0,18.230735063552856,0.0,-0.0,1.0016
8.76593,0.0,20,17.1285,0.0624989071733,40.0,2.84075,67.45248603820801,135.646599663,17.135337114334106,-0.014038,600.0,16.97763729095459,0.0815196,-0.0147198,1.0016
9.83243,0.0,20,17.0087,0.106868760558,20.0,2.83373,83.79554724693298,87.1779788708,16.3048574924469,0.00521541,400.0,16.170782566070557,0.0727958,-0.059113,0.997981
1.07139,0.0,20,17.0532,0.093625926213,55.0,2.83633,101.43310451507568,198.683164863,17.63413143157959,0.0184305,900.0,17.430121898651123,0.00638444,0.0169,0.99927
6.98657,0.0,20,17.211,0.134561335501,70.0,2.84555,117.53382134437561,205.182845287,16.08590531349182,-0.00206926,900.0,15.913511276245117,0.0288097,-0.00545655,1.00392
