StdReturn,AveragePolicyStd,TotalExecTime,NumTrajs,AverageReturn,Time,ItrTime,MinReturn,Perplexity,LossAfter,LossBefore,Entropy,MeanKL,MaxReturn,MaxKL,ExplainedVariance
0.0,0.92455,12.666820526123047,20,0.0,12.750360012054443,12.750365972518921,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,11.834513902664185,20,0.0,24.641472339630127,11.88644790649414,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,12.421545028686523,20,0.0,37.118849992752075,12.472052574157715,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,12.219234466552734,20,0.0,49.420830965042114,12.29677939414978,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,11.860835552215576,20,0.0,61.340086460113525,11.911494493484497,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,11.982374906539917,20,0.0,73.3849048614502,12.03926706314087,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
0.0,0.92455,11.782336950302124,20,0.0,85.3429434299469,11.932216167449951,0.0,14.5788,-0.0,-0.0,2.67957,0.0,0.0,0.0,1
