Time,Entropy,ExplainedVariance,AveragePolicyStd,ItrTime,NumTrajs,LossAfter,AverageReturn,TotalExecTime,MaxKL,LossBefore,Perplexity,StdReturn,MinReturn,MaxReturn,MeanKL
10.909531116485596,2.45436,0.440387162512,0.827472,10.909535646438599,20,-0.0210454,155.0,10.839505910873413,0.772264,0.000331208,11.639,159.608896995,0.0,400.0,0.0994862
21.59885597229004,2.45469,0.610836556681,0.828195,10.68385100364685,20,-0.0169068,250.0,10.585908651351929,0.147829,-0.0076084,11.6429,168.819430161,0.0,400.0,0.0305395
32.34043860435486,2.45089,0.894504504594,0.826544,10.739070653915405,20,-0.024096,325.0,10.688734292984009,0.24977,-0.0110025,11.5986,43.3012701892,300.0,400.0,0.0226594
42.98038148880005,2.44539,0.862717857532,0.824252,10.63482141494751,20,-0.00341817,300.0,10.589416742324829,0.0703077,0.00232657,11.535,77.4596669241,0.0,400.0,0.00648051
53.672627449035645,2.44655,0.407749394548,0.824768,10.688619613647461,20,-0.00324804,400.0,10.655944585800171,0.0637339,0.00264421,11.5484,356.370593624,0.0,1900.0,0.0114758
64.35374093055725,2.44787,0.907225817017,0.825484,10.676963806152344,20,-0.0107526,345.0,10.636502981185913,0.0717117,-0.00562065,11.5637,49.7493718553,300.0,400.0,0.00776956
75.1042742729187,2.44506,0.906572405029,0.824055,10.744539260864258,20,0.00190442,325.0,10.702202558517456,0.0935884,0.00696708,11.5313,43.3012701892,300.0,400.0,0.0112374
