AverageReturn,MaxKL,LossBefore,ExplainedVariance,StdReturn,ItrTime,AveragePolicyStd,Time,Entropy,LossAfter,NumTrajs,Perplexity,TotalExecTime,MinReturn,MaxReturn,MeanKL
55.0,3127.57,-0.00402153,0.299261005259,165.755844543,16.995315551757812,1.0,16.99530839920044,2.83788,8.01307,20,17.0795,16.734017372131348,0.0,600.0,50.4437
0.0,0.0,-0.0,1,0.0,18.250261306762695,0.997991,35.27413368225098,2.83386,-0.0,20,17.0109,18.028339862823486,0.0,0.0,0.0
0.0,0.0,-0.0,1,0.0,18.204834461212158,0.997991,53.483837842941284,2.83386,-0.0,20,17.0109,18.121802806854248,0.0,0.0,0.0
0.0,0.0,-0.0,1,0.0,16.89581823348999,0.997991,70.41744303703308,2.83386,-0.0,20,17.0109,16.62027359008789,0.0,0.0,0.0
0.0,0.0,-0.0,1,0.0,16.5823392868042,0.997991,87.01120734214783,2.83386,-0.0,20,17.0109,16.36455774307251,0.0,0.0,0.0
10.0,261.919,-0.00964666,0.0489420753718,43.5889894354,16.47233819961548,0.997991,103.51276421546936,2.83386,-0.307172,20,17.0109,16.378966331481934,0.0,200.0,4.62298
100.0,538.913,-0.0147133,0.200724271192,306.594194335,16.483486652374268,0.995607,120.00698065757751,2.82903,1.36904,20,16.9291,16.282747507095337,0.0,1200.0,8.33291
