LossAfter,MaxKL,ExplainedVariance,ItrTime,LossBefore,AveragePolicyStd,NumTrajs,MinReturn,StdReturn,AverageReturn,MaxReturn,MeanKL,TotalExecTime,Entropy,Perplexity,Time
11.0852,15309.5,0.209880568196,16.010241746902466,-0.00573359,1.0,20,0.0,304.302481094,80.0,1400.0,254.405,15.716561794281006,2.83788,17.0795,16.010236501693726
-23.3034,4535.02,0.121949139192,17.947031259536743,0.00753545,0.997139,20,0.0,271.293199325,80.0,1200.0,67.3632,17.586949348449707,2.83214,16.9818,33.96887540817261
0.249704,89.4582,0.0999617738714,18.563939809799194,0.029675,0.999018,20,0.0,43.5889894354,10.0,200.0,1.71628,18.46159553527832,2.83591,17.0459,52.55700135231018
-0.852722,7674.41,0.250911605784,17.87782120704651,0.00424538,1.00647,20,0.0,156.444878472,55.0,700.0,135.696,17.65810799598694,2.85075,17.3007,70.4780945777893
0.017891,0.00576998,0.234199686626,16.273283004760742,0.0198812,1.00754,20,0.0,177.482393493,50.0,800.0,0.000691141,16.1720130443573,2.85287,17.3375,86.77665138244629
0.06553,43.6579,0.491106412908,16.91756558418274,0.00833308,1.01257,20,0.0,898.053450525,450.0,3100.0,0.249965,16.780983924865723,2.86281,17.5107,103.70499348640442
0.00606351,0.933834,0.0649881607361,16.071184396743774,0.00713794,1.01469,20,0.0,196.214168703,50.0,900.0,0.00879913,15.908918142318726,2.86698,17.5838,119.79661750793457
