AveragePolicyStd,Time,MeanKL,AverageReturn,LossAfter,MaxReturn,Entropy,LossBefore,MinReturn,StdReturn,NumTrajs,Perplexity,MaxKL,ItrTime,ExplainedVariance,TotalExecTime
0.870797,23.869507551193237,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,23.86951518058777,1,23.748842477798462
0.870797,47.02885913848877,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,23.14702844619751,1,22.957106113433838
0.870797,69.796151638031,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,22.75848412513733,1,22.696470737457275
0.870797,92.3617959022522,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,22.53588032722473,1,22.45715641975403
0.870797,115.53894519805908,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,23.17127823829651,1,23.017974853515625
0.870797,138.02449774742126,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,22.46771788597107,1,22.41234803199768
0.870797,159.65857315063477,0.0,0.0,-0.0,0.0,2.5608,-0.0,0.0,0.0,20,12.9461,0.0,21.62006425857544,1,21.587034702301025
