MinReturn,LossAfter,NumTrajs,Time,LossBefore,ExplainedVariance,MeanKL,StdReturn,AveragePolicyStd,TotalExecTime,AverageReturn,Perplexity,ItrTime,MaxKL,MaxReturn,Entropy
0.0,-1.03397,20,17.186931133270264,-0.00189901,0.32688205077,9.52623,479.478883789,1.00066,16.929851531982422,110.0,17.1021,17.186938524246216,1124.62,2200.0,2.8392
0.0,-0.530371,20,33.53375172615051,0.0123506,0.104701140644,7.24156,21.7944947177,0.999734,15.97036623954773,5.0,17.0696,16.322104692459106,549.711,100.0,2.8373
0.0,11.6956,20,50.20064973831177,0.0264368,0.233712629026,40.5156,261.533936612,1.00287,16.41315197944641,60.0,17.1754,16.65385341644287,2007.65,1200.0,2.84348
0.0,-0.0,20,67.01763725280762,-0.0,1,0.0,0.0,1.00963,16.510884761810303,0.0,17.4039,16.79785180091858,0.0,0.0,2.8567
0.0,0.0189073,20,84.87686467170715,0.0214655,0.244816732977,0.00182236,356.756219287,1.00963,17.752416372299194,115.0,17.4039,17.850401878356934,0.0867772,1600.0,2.8567
0.0,0.00654272,20,101.32536029815674,0.00428746,0.297155047644,0.563379,506.063237155,1.01506,16.180620670318604,170.0,17.5917,16.38366436958313,53.7528,2000.0,2.86743
0.0,-0.0,20,117.21012115478516,-0.0,1,0.0,0.0,1.01611,15.64346194267273,0.0,17.6295,15.879287719726562,0.0,0.0,2.86957
