MeanKL,ItrTime,Time,LossBefore,AveragePolicyStd,Entropy,NumTrajs,AverageReturn,StdReturn,MaxKL,MinReturn,ExplainedVariance,TotalExecTime,MaxReturn,Perplexity,LossAfter
0.138013,19.881831169128418,19.88182783126831,0.00181926,0.935103,2.7007,20,1605.0,766.469177462,0.583058,800.0,0.324668237088,19.7174129486084,3500.0,14.8902,-0.0201208
0.103202,20.542832374572754,40.428425550460815,0.0122631,0.935616,2.70252,20,17025.0,5476.94029546,0.322938,8200.0,0.300920279123,20.369056463241577,27500.0,14.9173,-0.0281054
0.053215,20.14653730392456,60.61639046669006,-0.0128043,0.9385,2.70865,20,40630.0,1577.68818212,0.177801,36200.0,0.947287797996,20.093213319778442,42700.0,15.009,-0.0276881
0.0341777,19.49087953567505,80.11465334892273,-0.00111213,0.935547,2.70225,20,41160.0,1352.18341951,0.201742,36500.0,0.960201721843,19.441309928894043,42600.0,14.9133,-0.0132321
0.0400792,19.327098846435547,99.44765448570251,-0.0130379,0.93557,2.70169,20,40595.0,1790.10474554,0.0895184,36000.0,0.93556503723,19.183915615081787,42600.0,14.905,-0.0269231
0.00341426,19.492498874664307,118.94566702842712,-0.0215418,0.932721,2.69518,20,42070.0,462.70941205,0.034184,41200.0,0.984185124882,19.41155219078064,42800.0,14.8081,-0.0235809
0.0112727,19.115129470825195,138.07351732254028,-0.00125484,0.927674,2.68441,20,42210.0,441.474801093,0.150239,41000.0,0.98696665505,18.999202728271484,42800.0,14.6495,-0.00511437
