ExplainedVariance,AverageReturn,MeanKL,Entropy,MaxKL,AveragePolicyStd,LossBefore,MaxReturn,Perplexity,MinReturn,ItrTime,TotalExecTime,LossAfter,NumTrajs,StdReturn,Time
0.285697534208,710.0,0.358808,2.67957,3.83167,0.92455,0.00462321,4000.0,14.5788,0.0,20.92547345161438,20.775689840316772,-0.0426985,20,1080.69422132,20.92546772956848
0.916877287157,36600.0,0.190009,2.68419,0.728809,0.92641,-0.001895,39900.0,14.6463,31700.0,19.414746046066284,19.268734216690063,-0.0303255,20,2222.16111027,40.34844207763672
0.867601495049,31975.0,0.0538899,2.68324,0.244041,0.926039,0.00538516,40400.0,14.6324,0.0,19.126562356948853,19.048673152923584,-0.0136904,20,11076.5010269,59.48107385635376
0.972787211271,39030.0,0.0319736,2.68593,0.393573,0.927157,-0.00924053,40700.0,14.6719,37100.0,18.59809708595276,18.417128086090088,-0.0171352,20,870.689382042,78.09177255630493
0.94540726688,39240.0,0.0246909,2.68131,0.152895,0.924946,0.00482712,41800.0,14.6043,24800.0,19.537143230438232,19.44524574279785,-0.00115491,20,3456.21179907,97.6318678855896
0.960669233794,39650.0,0.049389,2.68373,0.86277,0.92611,-0.00671874,42700.0,14.6396,36900.0,20.05712652206421,19.891716241836548,-0.0161302,20,1455.16322109,117.6950900554657
0.959993826216,39470.0,0.0813188,2.68037,0.614463,0.924554,-0.00201213,42100.0,14.5904,37300.0,20.27411913871765,20.218514442443848,-0.0130037,20,1351.33267555,137.97534322738647
