AveragePolicyStd,MeanKL,NumTrajs,Perplexity,MaxReturn,TotalExecTime,MinReturn,MaxKL,Entropy,LossAfter,LossBefore,ItrTime,AverageReturn,ExplainedVariance,Time,StdReturn
0.917354,0.0,20,14.1457,0.0,12.141695976257324,0.0,0.0,2.64941,-0.0,-0.0,12.231542825698853,0.0,1,12.231537103652954,0.0
0.917354,0.0641335,20,14.1457,1600.0,11.986384868621826,0.0,0.376098,2.64941,-0.0160042,0.00161768,12.082131385803223,150.0,0.0320700902932,24.31786012649536,373.49698794
0.917807,0.10197,20,14.1572,5100.0,11.534508228302002,0.0,0.297765,2.65022,-0.0333614,-0.0036961,11.581921339035034,1380.0,0.0889805291414,35.90595984458923,1185.58002682
0.917248,0.115619,20,14.1311,16700.0,11.90442419052124,11000.0,0.357112,2.64837,-0.0538333,-0.0281152,11.950812578201294,13780.0,0.704119162108,47.86379432678223,1631.44108076
0.910773,0.467426,20,13.9338,21600.0,11.618733406066895,15800.0,1.71635,2.63432,-0.118119,-0.0333111,11.684496402740479,19225.0,0.903203613903,59.553908824920654,1740.94083759
0.902925,0.0202659,20,13.7036,22600.0,11.639516592025757,18700.0,0.142847,2.61766,-0.0303306,-0.0221978,11.727252006530762,21310.0,0.960500474997,71.2904589176178,1075.59285978
0.898405,0.126304,20,13.5524,23000.0,11.255983114242554,17900.0,0.548214,2.60656,-0.0437651,-0.0103776,11.401959419250488,20960.0,0.933563560929,82.69962406158447,1728.69893272
