Time,LossBefore,MinReturn,MeanKL,AverageReturn,NumTrajs,Perplexity,TotalExecTime,MaxKL,Entropy,AveragePolicyStd,ExplainedVariance,StdReturn,ItrTime,MaxReturn,LossAfter
15.594040870666504,0.00514135,0.0,0.321083,25.0,20,17.0561,15.435745239257812,35.9503,2.83651,0.999438,0.198772543051,88.7411967465,15.594046592712402,400.0,0.00227126
29.54987144470215,0.0172754,0.0,0.00101755,25.0,20,17.1441,13.71065092086792,0.00748066,2.84165,1.00206,0.265094335468,108.972473589,13.939850568771362,500.0,0.0142926
45.52955651283264,-0.0,0.0,0.0,0.0,20,17.2928,15.74319577217102,0.0,2.85029,1.00643,1,0.0,15.954692602157593,0.0,-0.0
60.96353816986084,-0.00807805,0.0,0.273574,95.0,20,17.2928,15.230897665023804,35.6792,2.85029,1.00643,0.18408002093,333.878720496,15.413085460662842,1500.0,0.0350638
77.96518015861511,0.0165943,0.0,0.00141181,100.0,20,17.2231,16.810709714889526,0.285652,2.84625,1.00439,0.140446037452,317.804971641,16.950905323028564,1400.0,0.0150601
93.71337866783142,-0.0192305,0.0,0.0783089,140.0,20,17.3666,15.534465789794922,7.76614,2.85455,1.00868,0.203475555213,430.581002832,15.712097644805908,1700.0,-0.0126772
109.46423411369324,-0.0,0.0,0.0,0.0,20,17.2004,15.551985025405884,0.0,2.84493,1.00389,1,0.0,15.741108417510986,0.0,-0.0
