MaxReturn,Entropy,NumTrajs,MaxKL,LossBefore,MinReturn,AverageReturn,ItrTime,Perplexity,TotalExecTime,StdReturn,Time,AveragePolicyStd,ExplainedVariance,LossAfter,MeanKL
2900.0,2.67957,20,2.5494,0.012105,0.0,1040.0,18.561508178710938,14.5788,18.437963485717773,1156.46011604,18.561500787734985,0.92455,0.226498523564,-0.0138875,0.206305
39000.0,2.69167,20,2.16887,-0.00661891,26000.0,33275.0,17.974787950515747,14.7563,17.860889434814453,3731.87285421,36.54066872596741,0.930072,0.765044707641,-0.0534417,0.30425
41200.0,2.68836,20,0.463384,-0.0154527,36500.0,39280.0,18.427366733551025,14.7075,18.348939657211304,1254.83066587,54.97286629676819,0.928545,0.953826655691,-0.031829,0.101579
42400.0,2.68063,20,2.72087,-0.0247167,35300.0,39915.0,19.07376003265381,14.5943,18.96304965019226,1974.15171656,74.05393099784851,0.925043,0.930372326847,-0.059409,0.328686
41800.0,2.66828,20,0.100358,-0.00542518,13900.0,39110.0,19.584861040115356,14.4151,19.525779008865356,5826.31101127,93.64692783355713,0.919452,0.895525860412,-0.00880189,0.0109655
42100.0,2.66556,20,0.159211,0.00368427,0.0,36110.0,19.203643083572388,14.3761,19.027750253677368,12114.2436825,112.85790205001831,0.918338,0.919923062223,-0.00218547,0.0150726
42300.0,2.66741,20,0.340239,0.000712622,37200.0,40560.0,19.60481548309326,14.4026,19.464706420898438,1150.82579047,132.46983313560486,0.919098,0.964844350996,-0.00775288,0.0328873
