LossBefore,NumTrajs,LossAfter,Perplexity,AveragePolicyStd,MinReturn,MaxKL,Entropy,ExplainedVariance,Time,MeanKL,AverageReturn,StdReturn,ItrTime,TotalExecTime,MaxReturn
0.0159043,20,-0.0640179,11.7087,0.828509,100.0,0.740883,2.46033,0.105345638679,8.159280061721802,0.389651,3495.0,1751.135346,8.159283876419067,8.094636678695679,6900.0
-0.0138623,20,-0.0843734,11.8964,0.835321,11800.0,0.601874,2.47623,0.62727111108,16.068781852722168,0.286942,22240.0,4928.42774118,7.904632806777954,7.851447582244873,32400.0
-0.00350349,20,-0.0117555,11.8142,0.832264,37200.0,0.107952,2.4693,0.971650299276,23.83061957359314,0.0105463,39245.0,1129.81193125,7.758076429367065,7.7149271965026855,41300.0
-0.00416404,20,-0.00814826,11.7935,0.831437,37800.0,0.059589,2.46755,0.97703219568,31.615110874176025,0.00760411,39440.0,828.492607088,7.778396368026733,7.735430955886841,40700.0
-0.0270916,20,-0.0306543,11.769,0.830668,36700.0,0.0219992,2.46547,0.967300597949,39.482545375823975,0.00999138,38845.0,963.574076032,7.863111734390259,7.829366683959961,40200.0
0.00102627,20,-0.00245915,11.6107,0.824892,37900.0,0.035841,2.45192,0.979235821569,47.33386182785034,0.0102561,40010.0,745.587017054,7.844202041625977,7.776171445846558,41100.0
0.00769079,20,0.00178887,11.6166,0.825059,39300.0,0.0982482,2.45244,0.980591563823,55.17393183708191,0.0150615,40500.0,784.219357068,7.836209297180176,7.793626070022583,42800.0
