ExplainedVariance,NumTrajs,MinReturn,MeanKL,StdReturn,Perplexity,MaxKL,LossBefore,Time,LossAfter,AverageReturn,AveragePolicyStd,Entropy,MaxReturn,TotalExecTime,ItrTime
0.424151912613,20,0.0,0.015553,1571.90171448,21.7921,8.07326,0.000111167,20.245311498641968,-0.0133595,1375.0,1.12957,3.08155,5700.0,20.078734636306763,20.245315074920654
0.547730437326,20,0.0,0.014164,1974.61388631,21.7946,0.742368,-0.0186531,38.15378499031067,-0.0260371,2070.0,1.12963,3.08166,6100.0,17.806053161621094,17.90538263320923
0.543453317283,20,0.0,0.00306985,2144.20148307,21.5922,0.0554369,-0.00939752,56.333112716674805,-0.0128623,1480.0,1.12439,3.07233,6000.0,18.10334062576294,18.170478582382202
0.469162389506,20,0.0,0.00314638,2102.35582145,21.491,0.140186,-0.00945079,76.38655996322632,-0.0120522,2410.0,1.12174,3.06763,5700.0,20.004369497299194,20.050453662872314
0.60739160218,20,0.0,0.00744094,2605.59014429,21.3897,0.4467,0.00610183,94.55730867385864,0.00178821,2070.0,1.11909,3.06291,8200.0,18.01091480255127,18.164188385009766
0.51363662839,20,0.0,0.00533975,2209.72849011,21.455,0.12111,-0.001239,114.59497857093811,-0.00431292,2810.0,1.1208,3.06596,8100.0,19.974135160446167,20.028301239013672
0.574789009197,20,0.0,0.000942078,2303.8012067,21.4417,0.28428,-0.0012309,139.52189135551453,-0.00290642,2950.0,1.12045,3.06534,6500.0,24.833746433258057,24.910646438598633
