StdReturn,LossBefore,NumTrajs,MaxReturn,MeanKL,Entropy,TotalExecTime,Time,MaxKL,Perplexity,ItrTime,MinReturn,ExplainedVariance,AveragePolicyStd,LossAfter,AverageReturn
503.463007579,-0.000210073,40,2500.0,0.887182,2.40341,4.776857614517212,4.837496995925903,10.1144,11.0609,4.837502479553223,400.0,0.357034993399,0.805297,-0.146828,1145.0
1015.13238053,-0.00750628,40,6500.0,0.312179,2.4032,4.626100301742554,9.518342971801758,3.92479,11.0585,4.675415277481079,2100.0,0.68903608306,0.80551,-0.0854088,4072.5
1859.15975645,0.0283081,40,7200.0,0.0699315,2.39945,6.123473882675171,15.677069664001465,1.09531,11.0171,6.154687881469727,0.0,0.601538552163,0.803961,0.00224943,4195.0
1007.72019926,-0.0277432,40,7200.0,0.014929,2.4136,4.722084283828735,20.465577602386475,0.607105,11.1741,4.771896600723267,2600.0,0.818185148961,0.809605,-0.0483125,5150.0
1039.84373826,-0.0349346,40,7800.0,0.0679822,2.39973,4.641618967056274,25.15128779411316,17.9461,11.0202,4.680965185165405,3500.0,0.853424220087,0.803933,-0.066432,5735.0
800.839403376,-0.072187,40,7300.0,0.153352,2.38226,4.599309206008911,29.831517934799194,1.30246,10.8294,4.670222759246826,3900.0,0.883377681015,0.796748,-0.121819,5937.5
1079.58035829,-0.0253771,40,7500.0,0.0597348,2.34617,4.948704957962036,34.82483911514282,0.433766,10.4455,4.986754894256592,1000.0,0.85879246804,0.782397,-0.048953,6052.5
