MeanKL,Time,Perplexity,ItrTime,LossAfter,AverageReturn,MinReturn,ExplainedVariance,MaxKL,LossBefore,Entropy,NumTrajs,TotalExecTime,StdReturn,AveragePolicyStd,MaxReturn
0.184013,12.08935809135437,14.777,12.08936333656311,-0.0378383,5.0,0.0,0.0508694639474,6.02869,0.000258654,2.69307,20,11.984177112579346,21.7944947177,0.930467,100.0
0.0671998,23.88420534133911,14.7809,11.790613889694214,0.00774363,1335.0,600.0,0.883207453979,1.12563,0.0293251,2.69333,20,11.682270765304565,295.423424934,0.93071,1900.0
0.0135016,35.58561444282532,14.9992,11.697272300720215,-0.0229918,1480.0,1200.0,0.921478148513,0.596326,-0.0139906,2.70799,20,11.644412994384766,177.763888346,0.937672,1800.0
0.0531735,47.93797254562378,14.8946,12.34748101234436,-0.0183786,1385.0,700.0,0.912431365464,1.30855,0.00238293,2.701,20,12.275020837783813,221.979728804,0.934472,1700.0
0.0081056,59.9532368183136,14.9124,12.008599996566772,0.0287893,1640.0,1200.0,0.882013997322,0.300648,0.0375779,2.70219,20,11.940171003341675,312.089730687,0.935106,2200.0
0.0540431,72.45750379562378,15.1952,12.486065149307251,-0.0221332,1440.0,1100.0,0.919769914134,1.15826,-0.00445857,2.72098,20,12.432478427886963,174.355957742,0.943832,2000.0
0.035264,84.7717273235321,15.1614,12.303072690963745,0.000467441,1540.0,1200.0,0.926149299378,0.388405,0.00939267,2.71875,20,12.243005514144897,165.529453572,0.942603,1800.0
