StdReturn,AveragePolicyStd,ItrTime,Perplexity,MaxReturn,LossAfter,AverageReturn,Entropy,MinReturn,MeanKL,ExplainedVariance,Time,TotalExecTime,LossBefore,MaxKL,NumTrajs
57.2276157113,0.805297,4.875179052352905,11.0609,300.0,-0.0115241,15.0,2.40341,0.0,0.104444,0.0106334908254,4.875175714492798,4.807802677154541,0.0175553,1.12853,40
88.1759604427,0.812029,4.663898706436157,11.2567,400.0,0.003915,35.0,2.42097,0.0,0.0151584,0.0190128760076,9.543355464935303,4.574965953826904,0.0127561,0.576144,40
174.928556845,0.814678,4.755763053894043,11.3288,700.0,-0.0574727,130.0,2.42735,0.0,0.21541,0.077944934885,14.303258657455444,4.702178478240967,0.0081201,5.89409,40
554.1660401,0.816265,4.698128938674927,11.3749,2500.0,-0.0939551,970.0,2.4314,0.0,0.214309,0.289444533949,19.007006406784058,4.633210182189941,-0.0150512,10.2198,40
821.853849538,0.813263,4.759165287017822,11.2896,5700.0,-0.0806305,3142.5,2.42388,1400.0,0.0816352,0.623170432553,23.77178120613098,4.695207834243774,-0.039701,27.8125,40
914.931691439,0.805243,4.831819534301758,11.0677,6300.0,-0.0761749,4220.0,2.40403,2400.0,0.0484268,0.733083889392,28.618903875350952,4.768359184265137,-0.0538605,0.735039,40
1221.05487182,0.794367,5.010040998458862,10.7736,7200.0,-0.0154289,4905.0,2.3771,300.0,0.0216918,0.713076677843,33.63274145126343,4.9631171226501465,-0.000451786,0.314366,40
