ItrTime,1Entropy,LossBefore,0PolicyExecTime,0NumTrajs,1ExplainedVariance,1EnvExecTime,MeanKL,1ProcessExecTime,1AverageReturn,1AveragePolicyStd,0ProcessExecTime,0MaxReturn,1PolicyExecTime,0ExplainedVariance,0Perplexity,dLoss,1NumTrajs,1MaxReturn,0AveragePolicyStd,0MinReturn,LossAfter,1Perplexity,0Entropy,0AverageReturn,Time,MeanKLBefore,0EnvExecTime,ComputeUpdatedDistTime,0StdReturn,1MinReturn,1StdReturn
186.17627215385437,2.72371,1.01717878565e-09,9.774510860443115,400,0.478349685877,69.60141181945801,0.0080812657252,1.982004165649414,12269.75,0.944587,1.0009922981262207,27500.0,65.40957307815552,0.0899254062688,15.2282,0.00495251183602,400,35600.0,0.944312,0.0,-0.00495251081884,15.2368,2.72315,2022.75,5800.241433620453,-5.86733239771e-09,31.128831148147583,0.34514427185058594,4754.2620287,0.0,10501.2099273
191.28133010864258,2.7175,-2.06637207345e-10,10.80040192604065,400,0.0551849744679,69.24376463890076,0.00855958461761,1.9781396389007568,3658.0,0.941605,1.2114307880401611,29300.0,65.04581928253174,0.012037632545,15.1544,0.00370929392811,400,34100.0,0.941971,0.0,-0.00370929413475,15.1424,2.71829,1404.0,5992.2455842494965,1.11758657884e-09,35.89821910858154,0.32179832458496094,5177.66684907,0.0,7727.67015342
196.87485933303833,2.71374,9.63336743709e-10,11.572495698928833,400,0.162256967722,69.72219753265381,0.00668139010668,2.0023763179779053,7529.25,0.939862,1.2291183471679688,22300.0,65.1815185546875,0.0208775967159,15.0739,0.00369986056758,400,37800.0,0.939472,0.0,-0.00369985960424,15.0856,2.71296,1469.5,6189.126506567001,1.67637437265e-09,40.00058722496033,0.31870007514953613,3727.44815524,0.0,10343.0541639
192.453675031662,2.6979,2.44472109223e-10,10.702746152877808,400,0.107706144403,69.8804361820221,0.00753297656775,2.0552520751953125,6274.75,0.932425,1.19352126121521,35600.0,65.0871193408966,0.0298270208464,14.8524,0.00434191735694,400,38000.0,0.932541,0.0,-0.00434191711247,14.8485,2.69816,2791.75,6382.288644552231,-2.87964097012e-16,36.465758323669434,0.3101155757904053,6767.58132109,0.0,10176.089005
195.37577557563782,2.69824,8.20728096596e-10,11.26253366470337,400,0.207928651151,69.63331198692322,0.00962393265218,1.990159034729004,9847.5,0.932617,1.2483179569244385,34500.0,65.42398595809937,0.019145171614,14.7835,0.00533621281502,400,38600.0,0.930382,0.0,-0.00533621199429,14.8535,2.69351,2452.25,6577.669894456863,-3.16649240162e-09,38.51098966598511,0.41062235832214355,5959.99118603,0.0,11689.7987044
194.1894760131836,2.69852,-1.9790596939e-10,11.006049156188965,400,0.240798344948,69.63014936447144,0.00851296447217,2.01151442527771,8270.75,0.932721,1.2048959732055664,29700.0,65.70812058448792,0.0217884333099,14.8006,0.00427518858342,400,37500.0,0.9309,0.0,-0.00427518878132,14.8578,2.69467,2644.75,6772.570963382721,-1.86264403901e-09,37.4391725063324,0.35918641090393066,5878.39029306,0.0,11669.5852299
188.14833283424377,2.7012,1.25728549794e-09,10.013202667236328,400,0.252614527927,69.97161078453064,0.00959538109601,1.9558093547821045,8623.75,0.933979,1.035851001739502,27800.0,65.66188383102417,0.0275643833454,14.8715,0.00715909092687,400,35300.0,0.933137,0.0,-0.00715908966959,14.8976,2.69945,2775.0,6960.724551200867,-2.60770094407e-09,32.33812928199768,0.37548279762268066,6048.66307542,0.0,10014.7646471
192.11481714248657,2.70675,4.26734897419e-10,10.862602472305298,400,0.208414203764,69.74343061447144,0.00840267632157,1.9690940380096436,8243.5,0.936595,1.136324405670166,32200.0,65.49714064598083,0.0183030041046,14.9219,0.00482785465028,400,36900.0,0.93472,0.0,-0.00482785422355,14.9805,2.70283,3202.75,7153.6376140117645,7.07804703737e-09,35.74226975440979,0.3420717716217041,6707.44492616,0.0,10755.4268976
188.96401691436768,2.70679,2.67755262406e-10,10.19158387184143,400,0.352348199458,70.30935716629028,0.00742902187631,1.9796991348266602,12055.25,0.936629,1.0380034446716309,30100.0,65.70603632926941,0.0258115029159,14.9294,0.00448077105684,400,37600.0,0.934964,0.0,-0.00448077078909,14.9812,2.70334,2574.75,7342.612641096115,-1.11758513555e-09,32.71314215660095,0.3428504467010498,5556.71102699,0.0,12157.7289178
192.89011764526367,2.69342,-1.45446388267e-09,10.918961763381958,400,0.133626643723,69.58924412727356,0.00942401215434,1.9942195415496826,10555.5,0.930384,1.192594289779663,29200.0,65.38426661491394,0.0229163743363,14.7101,0.00608785770673,400,34600.0,0.928078,0.0,-0.0060878591612,14.7821,2.68854,3132.5,7536.203663110733,-2.23517426789e-09,36.6945583820343,0.32012510299682617,6976.89356017,0.0,10597.71059
