MaxReturn,LossAfter,Time,Entropy,ExplainedVariance,TotalExecTime,AveragePolicyStd,NumTrajs,StdReturn,LossBefore,AverageReturn,ItrTime,MeanKL,MinReturn,Perplexity,MaxKL
0.0,-0.0,8.659538984298706,2.7007,1,8.578479528427124,0.935103,20,0.0,-0.0,0.0,8.659543514251709,0.0,0.0,14.8902,0.0
0.0,-0.0,17.046202182769775,2.7007,1,8.322875022888184,0.935103,20,0.0,-0.0,0.0,8.373743057250977,0.0,0.0,14.8902,0.0
0.0,-0.0,25.852404832839966,2.7007,1,8.758346319198608,0.935103,20,0.0,-0.0,0.0,8.802751541137695,0.0,0.0,14.8902,0.0
0.0,-0.0,34.65037798881531,2.7007,1,8.759089946746826,0.935103,20,0.0,-0.0,0.0,8.791455745697021,0.0,0.0,14.8902,0.0
0.0,-0.0,43.33389353752136,2.7007,1,8.617330312728882,0.935103,20,0.0,-0.0,0.0,8.679497718811035,0.0,0.0,14.8902,0.0
0.0,-0.0,51.806429862976074,2.7007,1,8.412166595458984,0.935103,20,0.0,-0.0,0.0,8.459092855453491,0.0,0.0,14.8902,0.0
0.0,-0.0,60.511770486831665,2.7007,1,8.653708934783936,0.935103,20,0.0,-0.0,0.0,8.697074174880981,0.0,0.0,14.8902,0.0
