NumTrajs,AverageReturn,AveragePolicyStd,MeanKL,TotalExecTime,MaxReturn,Time,ItrTime,Entropy,LossBefore,ExplainedVariance,MinReturn,Perplexity,LossAfter,StdReturn,MaxKL
40,3347.5,0.805297,1.41795,4.73266339302063,5900.0,4.820740461349487,4.820744514465332,2.40341,-0.0228919,0.653818370561,1900.0,11.0609,-0.223302,961.245936272,10.5914
40,2080.0,0.79613,0.13833,4.627919912338257,4700.0,9.537006616592407,4.711955785751343,2.38052,-0.0340286,0.45741757236,400.0,10.8105,-0.0831135,964.935230987,1.82853
40,5005.0,0.789513,0.185406,4.745134353637695,7200.0,14.32183027267456,4.782205104827881,2.36351,-0.0205526,0.775542664998,2500.0,10.6281,-0.0802113,1271.60331865,2.65071
40,5837.5,0.785495,0.0737888,4.672732353210449,7500.0,19.04814839363098,4.722017049789429,2.35323,-0.0403242,0.881630358428,4100.0,10.5195,-0.0731281,829.966113766,1.98224
40,6210.0,0.777549,0.0684555,6.186337471008301,7700.0,25.287429332733154,6.233191013336182,2.33307,-0.06179,0.869821735472,3800.0,10.3095,-0.0891917,1034.11798166,0.965009
40,5357.5,0.765587,0.211604,4.579575538635254,7800.0,29.92918825149536,4.636626243591309,2.30217,-0.0331676,0.809653469047,2600.0,9.99587,-0.0828814,1578.74752573,2.67817
40,5925.0,0.75921,0.392699,4.665097713470459,7600.0,34.65487599372864,4.707453489303589,2.28559,-0.0374795,0.892180081629,4600.0,9.83146,-0.127493,768.033202407,4.12424
