ItrTime,StdReturn,MeanKL,AveragePolicyStd,AverageReturn,NumTrajs,MaxReturn,LossAfter,ExplainedVariance,Time,Entropy,LossBefore,Perplexity,TotalExecTime,MaxKL,MinReturn
6.313919305801392,0.0,0.0,1.0032,0.0,20,0.0,-0.0,1,6.313910961151123,2.84416,-0.0,17.1872,6.219480037689209,0.0,0.0
6.344720363616943,65.3834841531,0.0147053,1.0032,15.0,20,300.0,-0.0213347,0.0218280692635,12.665771484375,2.84416,-0.0150404,17.1872,6.235209226608276,0.060595,0.0
6.541245698928833,106.183802908,0.0081039,0.999401,35.0,20,400.0,-0.0113738,0.0488592483939,19.211952924728394,2.83664,-0.00720742,17.0584,6.487480640411377,0.0514808,0.0
6.5971999168396,489.285192909,0.0192054,0.997593,340.0,20,1500.0,-0.0151263,0.0756835492937,25.81295919418335,2.83304,-0.00706587,16.997,6.566976547241211,0.0406548,0.0
8.325366258621216,1496.15340123,0.0276853,0.995827,1845.0,20,5400.0,0.0101689,0.16533817526,34.14835810661316,2.82951,0.0231104,16.9371,8.27492380142212,0.066842,0.0
7.525026321411133,2289.86899189,0.0126107,1.00164,4050.0,20,10100.0,-0.00414287,0.289266785956,41.68500065803528,2.84106,0.00229277,17.1339,7.4878990650177,0.0363818,0.0
6.582695245742798,2235.82199649,0.0211344,1.00223,4090.0,20,9400.0,-0.000386219,0.259509468104,48.27321171760559,2.84221,0.0113847,17.1536,6.534255027770996,0.0844457,0.0
