StdReturn,MaxKL,MaxReturn,Entropy,LossAfter,TotalExecTime,ExplainedVariance,AverageReturn,MeanKL,LossBefore,Perplexity,AveragePolicyStd,MinReturn,NumTrajs,ItrTime,Time
53.8516480713,0.292383,1100.0,2.56857,-0.0279957,6.451758146286011,0.940473493907,990.0,0.0383735,-0.0173837,13.0471,0.87453,900.0,20,6.529050827026367,6.529047250747681
253.919278512,0.409435,1000.0,2.55119,-0.0281819,7.77832293510437,0.819599300255,805.0,0.0334833,-0.00857609,12.8223,0.867121,200.0,20,7.94530987739563,14.479587316513062
57.2276157113,0.193127,1100.0,2.5469,-0.00690791,8.996234893798828,0.940727442152,1015.0,0.0117432,0.000953821,12.7674,0.865268,900.0,20,9.079187631607056,23.564991235733032
63.2455532034,0.0679301,1200.0,2.54737,-0.0112009,8.810237407684326,0.942941429284,1000.0,0.00691884,-0.0041571,12.7735,0.865298,900.0,20,8.883135557174683,32.45170593261719
90.9670269933,0.0469525,1100.0,2.5453,-0.00682161,9.173599243164062,0.945394770532,1015.0,0.00812969,0.000228444,12.747,0.864653,700.0,20,9.254741907119751,41.7151415348053
205.60885195,0.139669,1200.0,2.54541,-0.0177647,8.95007872581482,0.896015808215,965.0,0.00981224,-0.00607117,12.7485,0.864553,400.0,20,9.015537738800049,50.73640465736389
65.3834841531,0.121142,1200.0,2.54238,0.00814144,9.125808238983154,0.944579314811,1035.0,0.00649397,0.014811,12.7098,0.863288,900.0,20,9.191745042800903,59.937729358673096
