MinReturn,MaxReturn,MeanKL,LossBefore,ExplainedVariance,AverageReturn,StdReturn,NumTrajs,ItrTime,AveragePolicyStd,TotalExecTime,Time,MaxKL,Entropy,LossAfter,Perplexity
0.0,2600.0,0.0676534,-0.00165129,0.358013594856,715.0,758.46885236,20,18.4013454914093,1.12957,18.291812896728516,18.401341676712036,14.0068,3.08155,-0.0166344,21.7921
0.0,2800.0,0.00781099,0.00187184,0.543492112387,485.0,750.516488826,20,17.732563018798828,1.12864,17.667567014694214,36.13848662376404,0.271288,3.0799,-0.00111505,21.7561
0.0,2200.0,0.00311518,-0.00210878,0.301088789168,575.0,647.97762307,20,20.316312313079834,1.12917,20.24405813217163,56.45868897438049,0.375026,3.08083,-0.00516376,21.7765
0.0,4400.0,0.00487801,0.0170662,0.44251131621,1170.0,1289.22457314,20,20.123021364212036,1.12858,20.024730443954468,76.60362792015076,0.721088,3.07978,0.0130337,21.7536
0.0,3100.0,0.00455831,-0.00317342,0.482411749987,930.0,999.549898704,20,19.90969729423523,1.1334,19.855501651763916,96.52125930786133,0.232222,3.08831,-0.00612374,21.94
0.0,4400.0,0.000594597,-0.00778276,0.470612511452,1940.0,1511.42317039,20,19.58487629890442,1.1325,19.4973566532135,116.11549592018127,0.00987813,3.08672,-0.00918591,21.9052
0.0,5100.0,0.00507932,0.0108109,0.420993079193,1420.0,1419.71828191,20,17.741898775100708,1.13029,17.649145126342773,133.86650729179382,1.11795,3.08283,0.00737525,21.8201
