StdReturn,MeanKL,AveragePolicyStd,ItrTime,MaxReturn,ExplainedVariance,NumTrajs,Entropy,AverageReturn,MaxKL,Perplexity,MinReturn,Time,TotalExecTime,LossAfter,LossBefore
71.4142842854,0.0613996,0.87453,6.831268548965454,1200.0,0.939425832834,20,2.56857,1030.0,0.245308,13.0471,900.0,6.831262111663818,6.765746116638184,-0.0302896,-0.0156895
177.763888346,0.0334768,0.867914,6.456980228424072,1100.0,0.894784491793,20,2.55288,920.0,0.285658,12.844,400.0,13.305187940597534,6.346524000167847,-0.029822,-0.0139698
85.2936105462,0.0249704,0.86488,6.419477701187134,1200.0,0.938396325182,20,2.54589,1085.0,0.366539,12.7546,900.0,19.728212356567383,6.3226258754730225,-0.015484,0.00173849
85.2936105462,0.00609739,0.865075,6.4879844188690186,1300.0,0.942407584565,20,2.54676,1135.0,0.0920152,12.7657,1000.0,26.219452619552612,6.439571857452393,-0.0136459,-0.00707688
165.755844543,0.00686685,0.863792,6.585317850112915,1300.0,0.925251521726,20,2.54323,1095.0,0.113009,12.7206,500.0,32.82258653640747,6.5308966636657715,0.000415695,0.00721109
96.9535971483,0.0222881,0.865384,6.585289001464844,1200.0,0.944380894797,20,2.54683,1060.0,0.0870529,12.7666,800.0,39.412025928497314,6.544809103012085,-0.00513918,0.00505894
156.444878472,0.0188711,0.866585,6.891876935958862,1100.0,0.919206512915,20,2.54936,1005.0,0.105512,12.7989,500.0,46.30888080596924,6.863725185394287,-0.0132047,-0.00413326
