Entropy,AveragePolicyStd,Time,AverageReturn,Perplexity,ItrTime,NumTrajs,MaxReturn,ExplainedVariance,LossAfter,MaxKL,StdReturn,TotalExecTime,LossBefore,MinReturn,MeanKL
3.08155,1.12957,14.085810661315918,1275.0,21.7921,14.085821390151978,20,6400.0,0.37132448348,-2.81185e-05,0.88723,1985.41557363,13.99976921081543,0.00343369,0.0,0.00747598
3.08498,1.13152,28.036768436431885,460.0,21.8671,13.944841146469116,20,5100.0,0.414831296858,-0.00512253,0.930349,1192.22481102,13.87289023399353,-0.00185859,0.0,0.00816928
3.08405,1.13099,42.41937279701233,335.0,21.8468,14.374584197998047,20,3400.0,0.475414125704,-0.0131997,0.55085,779.919867679,14.31996774673462,-0.0113014,0.0,0.00424378
3.0784,1.1278,56.423277378082275,1270.0,21.7237,13.998881816864014,20,5900.0,0.498067936193,0.00189591,0.707106,1963.18618577,13.953073263168335,0.00423242,0.0,0.00366137
3.08052,1.129,68.15013599395752,600.0,21.7697,11.721488237380981,20,4600.0,0.300816733733,0.00173194,0.123062,1270.03936947,11.67347526550293,0.0041272,0.0,0.00304946
3.08258,1.13018,82.22206449508667,575.0,21.8146,14.067025899887085,20,3000.0,0.268893709735,-0.0161152,0.570564,988.369870039,14.005074501037598,-0.0134144,0.0,0.00221704
3.07587,1.12643,96.34687399864197,895.0,21.6688,14.119858026504517,20,5200.0,0.431202690282,-0.0130066,0.515728,1494.48151544,14.064029693603516,-0.00909661,0.0,0.00529225
