StdReturn,MaxReturn,MeanKL,NumTrajs,AveragePolicyStd,MaxKL,MinReturn,TotalExecTime,LossBefore,Entropy,ExplainedVariance,Time,Perplexity,LossAfter,AverageReturn,ItrTime
612.367332571,2800.0,1.82784,40,0.805297,14.2511,0.0,4.912320375442505,0.00304024,2.40341,0.380126602117,5.004760503768921,11.0609,-0.220382,1152.5,5.004765033721924
1936.51749282,7500.0,0.0847897,40,0.806062,2.90553,0.0,5.102417230606079,-0.0272333,2.40645,0.697039135892,10.194657325744629,11.0945,-0.0566591,4120.0,5.1866614818573
1122.22992297,7400.0,0.0818382,40,0.800552,3.9643,3200.0,4.883966445922852,-0.0240079,2.39283,0.851537531773,15.12106966972351,10.9445,-0.0537602,5610.0,4.922860622406006
1688.74953738,7400.0,0.0476122,40,0.79578,0.953023,0.0,4.772187948226929,-0.0545804,2.38083,0.77165674947,19.969712495803833,10.8139,-0.0769938,5275.0,4.841759443283081
757.623752268,7600.0,0.0527426,40,0.785002,4.35787,3900.0,4.77937388420105,-0.054036,2.35354,0.912606535149,24.80037832260132,10.5228,-0.0788283,6272.5,4.818494558334351
1679.8139778,8000.0,0.0946809,40,0.77443,1.18994,0.0,4.795807600021362,-0.0179868,2.32652,0.824993886941,29.65171217918396,10.2423,-0.0490893,5885.0,4.845235586166382
598.331012066,7600.0,0.176622,40,0.770936,0.965815,4800.0,4.88774299621582,-0.0489529,2.31753,0.935657168884,34.57384467124939,10.1506,-0.0966399,6450.0,4.916994094848633
