ExplainedVariance,Entropy,AveragePolicyStd,StdReturn,ItrTime,MaxKL,LossAfter,MinReturn,MeanKL,Perplexity,AverageReturn,MaxReturn,LossBefore,TotalExecTime,NumTrajs,Time
0.198549261684,2.7481,0.956152,677.790528113,29.93123435974121,0.69985,-0.00453871,0.0,0.0897473,15.613,460.0,2600.0,0.0129228,29.66050934791565,20,29.931207418441772
0.44096451607,2.76103,0.962304,8277.99945639,35.282105445861816,0.259702,-0.00520486,0.0,0.0909737,15.8161,8165.0,24900.0,0.0051364,34.90506291389465,20,65.2399353981018
0.630035517657,2.7636,0.963542,18790.0099787,32.66964030265808,0.0417606,-0.00824962,0.0,0.0132758,15.8567,17295.0,45700.0,-0.00418632,32.468464851379395,20,97.92480134963989
0.549837423557,2.7615,0.962534,18011.0486924,33.99303078651428,0.0154173,-0.014904,0.0,0.0023907,15.8236,12475.0,46800.0,-0.0130073,33.57050347328186,20,131.98275589942932
0.631767077939,2.755,0.959407,13603.377338,34.80054187774658,0.081989,-0.0141154,0.0,0.0217284,15.721,12775.0,42100.0,-0.0037026,34.53402638435364,20,166.80639338493347
0.793257708521,2.75315,0.95852,16629.8496686,33.42249798774719,0.0147829,0.00588225,0.0,0.00340078,15.6919,11190.0,45100.0,0.00814217,33.047407388687134,20,200.30360198020935
0.837772934863,2.75722,0.960473,21427.3020934,32.090527057647705,0.0310778,-0.00662005,0.0,0.00486653,15.7559,21135.0,49700.0,-0.00449153,31.92773723602295,20,232.42016100883484
