NumTrajs,MinReturn,TotalExecTime,MaxKL,Time,LossBefore,StdReturn,Perplexity,ExplainedVariance,MeanKL,ItrTime,AverageReturn,AveragePolicyStd,LossAfter,MaxReturn,Entropy
20,0.0,5.026880741119385,0.74533,5.11133074760437,0.0179949,73.9932429347,15.4937,0.794203408096,0.125998,5.111335754394531,195.0,0.95435,-0.0114867,300.0,2.74043
20,0.0,4.75881028175354,0.131562,9.927114963531494,-0.00641627,255.489725821,15.775,0.293720772671,0.0305908,4.811662197113037,315.0,0.962896,-0.0184572,1000.0,2.75843
20,200.0,4.824976205825806,0.348404,14.822250366210938,0.00640673,979.591751701,15.7245,0.186325231649,0.058437,4.877655506134033,780.0,0.961236,-0.00708163,4100.0,2.75522
20,300.0,4.845424652099609,0.102765,19.703669548034668,0.0256404,1247.58767227,15.7749,0.192975920308,0.0361873,4.874046564102173,2345.0,0.962894,0.0102879,5200.0,2.75842
20,1300.0,4.743703365325928,0.389324,24.48489475250244,0.0228315,2355.18046018,15.9785,0.27394939272,0.0855496,4.7729127407073975,6125.0,0.968646,-0.00501373,10700.0,2.77124
20,8200.0,4.781668186187744,0.071564,29.310596466064453,-0.0134003,3097.83795574,16.1619,0.628639582312,0.022652,4.819854021072388,14120.0,0.973964,-0.0225885,20200.0,2.78266
20,10400.0,4.748712062835693,0.43285,34.10809683799744,-0.021717,2428.14744198,16.054,0.746851811973,0.0774327,4.792304277420044,15510.0,0.970803,-0.0455061,19400.0,2.77596
