MaxReturn,LossAfter,NumTrajs,LossBefore,TotalExecTime,Entropy,Time,MeanKL,Perplexity,StdReturn,AverageReturn,ItrTime,MaxKL,ExplainedVariance,MinReturn,AveragePolicyStd
1200.0,-0.00402629,20,0.0316331,5.2192442417144775,2.74043,5.276766300201416,0.196688,15.4937,423.083916026,300.0,5.276767015457153,2.57176,0.295912343393,0.0,0.95435
1700.0,-0.0294704,20,-0.016881,5.11830472946167,2.77207,10.449699640274048,0.0254905,15.9916,508.797602196,825.0,5.168611288070679,0.238161,0.630095522547,0.0,0.969737
1400.0,-0.0612162,20,-0.0306937,5.1093909740448,2.76363,15.59276533126831,0.0610735,15.8572,317.647603485,1210.0,5.137768030166626,0.291829,0.893072629265,0.0,0.965528
1600.0,-0.0163428,20,-0.00677088,5.209575653076172,2.74828,20.845016479492188,0.0277967,15.6157,142.828568571,1360.0,5.247251987457275,0.123895,0.939770390982,1100.0,0.958075
1800.0,-0.010789,20,0.00182471,5.00742769241333,2.74489,25.91037631034851,0.0284139,15.563,180.554700853,1380.0,5.057079315185547,0.105027,0.928490604704,1000.0,0.95642
1700.0,-0.0137845,20,0.0012171,4.773345708847046,2.74581,30.761507987976074,0.0361176,15.5772,180.208212909,1355.0,4.836287260055542,0.240766,0.923918540935,1100.0,0.957026
1600.0,-0.0117385,20,-0.00214105,5.074941873550415,2.74641,35.903018951416016,0.0189132,15.5866,162.711400953,1355.0,5.131083726882935,0.0916693,0.923529422594,1100.0,0.95729
