MeanKL,Perplexity,AverageReturn,MinReturn,TotalExecTime,LossBefore,MaxKL,Entropy,ExplainedVariance,StdReturn,ItrTime,NumTrajs,LossAfter,MaxReturn,Time,AveragePolicyStd
1.06948,17.1557,6735.0,0.0,10.840807437896729,-0.0184401,2.57284,2.84233,0.479780969621,3662.14076737,10.954926490783691,20,-0.135437,13800.0,10.954920530319214,1.00326
0.00902802,16.8422,2485.0,0.0,10.527341842651367,-0.000720402,0.0835253,2.82389,0.630962326264,5488.37635371,10.592833995819092,20,-0.0044466,18400.0,21.550740957260132,0.994052
0.00884016,16.8362,2925.0,0.0,10.788315773010254,-0.00222328,0.0611968,2.82353,0.709152052996,7241.12387686,10.861375331878662,20,-0.00622692,26700.0,32.416545152664185,0.993943
0.0132992,16.8175,5940.0,0.0,10.483203411102295,-0.0183446,0.10762,2.82242,0.769955325006,10204.3324132,10.567050695419312,20,-0.0235615,28600.0,42.987569093704224,0.993488
0.0433654,16.6639,15230.0,0.0,10.744868993759155,-0.0110231,0.12995,2.81325,0.800294295004,14144.7905605,10.804889917373657,20,-0.023384,35100.0,53.801578521728516,0.988961
0.07141,16.5723,24270.0,0.0,10.655003070831299,-0.0140581,0.171105,2.80773,0.814358304251,10729.6365269,10.693727254867554,20,-0.0300454,34400.0,64.49975991249084,0.986371
0.109316,16.4562,21190.0,4500.0,10.846505641937256,-0.00320344,0.200401,2.80071,0.610625297982,7499.52665173,10.893505096435547,20,-0.0299559,31500.0,75.39706158638,0.982925
