MeanKL,MinReturn,Entropy,ExplainedVariance,LossBefore,AverageReturn,StdReturn,LossAfter,MaxKL,NumTrajs,AveragePolicyStd,Time,TotalExecTime,MaxReturn,Perplexity,ItrTime
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,33.241113901138306,32.93339943885803,0.0,12.9461,33.2411208152771
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,67.0188934803009,33.56085753440857,0.0,12.9461,33.75830411911011
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,96.84075832366943,29.610167264938354,0.0,12.9461,29.802791118621826
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,129.24416756629944,32.17445230484009,0.0,12.9461,32.37918019294739
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,161.95057559013367,32.49639558792114,0.0,12.9461,32.68041944503784
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,193.4034833908081,31.213691234588623,0.0,12.9461,31.431172609329224
0.0,0.0,2.5608,1,-0.0,0.0,0.0,-0.0,0.0,20,0.870797,225.38872456550598,31.791659116744995,0.0,12.9461,31.955389738082886
