MaxKL,MaxReturn,TotalExecTime,StdReturn,Time,AverageReturn,LossAfter,ItrTime,MeanKL,ExplainedVariance,NumTrajs,Entropy,MinReturn,AveragePolicyStd,LossBefore,Perplexity
67.7008,800.0,16.864193201065063,174.570902501,17.141037940979004,45.0,-0.118161,17.141047716140747,0.761175,0.140606765522,20,2.83651,0.0,0.999438,0.00286717,17.0561
36.4254,400.0,18.670060634613037,87.1779788708,36.09508037567139,20.0,-0.0056656,18.939510583877563,0.320017,0.0510391961338,20,2.83938,0.0,1.00081,-0.0133062,17.1051
0.0,0.0,17.40240240097046,0.0,53.723219871520996,0.0,-0.0,17.61830759048462,0.0,1,20,2.83272,0.0,0.997482,-0.0,16.9917
0.000736328,400.0,16.142763376235962,87.1779788708,70.03542232513428,20.0,0.0162566,16.285436153411865,8.53666e-05,0.129272619375,20,2.83272,0.0,0.997482,0.0170407,16.9917
0.00604725,300.0,14.947882890701294,76.6485485838,85.22008180618286,25.0,0.01945,15.145628452301025,0.000626329,0.251885867772,20,2.84125,0.0,1.00174,0.0220903,17.1371
0.0,0.0,16.17737078666687,0.0,101.59342336654663,0.0,-0.0,16.35842251777649,0.0,1,20,2.85229,0.0,1.00741,-0.0,17.3274
0.0,0.0,18.089422702789307,0.0,119.93934559822083,0.0,-0.0,18.31404948234558,0.0,1,20,2.85229,0.0,1.00741,-0.0,17.3274
