LossAfter,ExplainedVariance,MinReturn,ItrTime,Perplexity,StdReturn,Time,NumTrajs,TotalExecTime,MeanKL,Entropy,MaxReturn,AverageReturn,LossBefore,MaxKL,AveragePolicyStd
-0.0135039,0.0441352298954,0.0,18.97209119796753,14.5788,65.3834841531,18.972084760665894,20,18.74771547317505,0.0532576,2.67957,300.0,15.0,0.00324458,1.44527,0.92455
0.000873584,0.0935257066641,0.0,19.338319063186646,14.6261,239.739441895,38.31511878967285,20,19.259048461914062,0.0652324,2.68281,900.0,95.0,0.0210125,1.08458,0.926139
-0.031299,0.397546169174,0.0,19.704443216323853,14.7806,1897.96601656,58.03484082221985,20,19.620630264282227,0.0874895,2.69332,5500.0,1585.0,-0.00424096,0.48622,0.930824
-0.0555181,0.713384150644,0.0,19.84639024734497,14.7493,7674.58630807,77.90270781517029,20,19.802305459976196,0.239902,2.6912,29900.0,20885.0,-0.00759303,2.14506,0.929901
-0.0389429,0.858425831583,27100.0,19.013181924819946,14.6934,2920.37668803,96.92304754257202,20,18.86088275909424,0.137815,2.6874,38500.0,34820.0,-0.00920789,0.679058,0.928131
-0.0569761,0.766350816937,27100.0,19.463714838027954,14.6259,3521.43081715,116.39203643798828,20,19.408366680145264,0.252741,2.6828,41100.0,34745.0,-0.00167549,0.837303,0.92598
-0.0749156,0.818535159957,29400.0,20.51291298866272,14.6137,3152.7131173,136.914071559906,20,20.286217212677002,0.232223,2.68196,40600.0,34280.0,-0.0323422,1.30814,0.925666
