LossBefore,TotalExecTime,LossAfter,ItrTime,MaxReturn,ExplainedVariance,Perplexity,AveragePolicyStd,MinReturn,Time,StdReturn,MaxKL,NumTrajs,Entropy,AverageReturn,MeanKL
-0.0,19.43631935119629,-0.0,19.723525762557983,0.0,1,14.5788,0.92455,0.0,19.723519563674927,0.0,0.0,20,2.67957,0.0,0.0
-0.0,19.644169569015503,-0.0,19.824620485305786,0.0,1,14.5788,0.92455,0.0,39.55086064338684,0.0,0.0,20,2.67957,0.0,0.0
-0.0,19.240862369537354,-0.0,19.309338569641113,0.0,1,14.5788,0.92455,0.0,58.86548900604248,0.0,0.0,20,2.67957,0.0,0.0
-0.0,19.52541446685791,-0.0,19.655261278152466,0.0,1,14.5788,0.92455,0.0,78.54074168205261,0.0,0.0,20,2.67957,0.0,0.0
-0.0,19.122621059417725,-0.0,19.2282075881958,0.0,1,14.5788,0.92455,0.0,97.78191661834717,0.0,0.0,20,2.67957,0.0,0.0
-0.0,19.223114490509033,-0.0,19.286016702651978,0.0,1,14.5788,0.92455,0.0,117.09789633750916,0.0,0.0,20,2.67957,0.0,0.0
-0.0,21.218624353408813,-0.0,21.338573694229126,0.0,1,14.5788,0.92455,0.0,138.44459676742554,0.0,0.0,20,2.67957,0.0,0.0
