ExplainedVariance,AveragePolicyStd,Perplexity,ItrTime,MeanKL,TotalExecTime,MaxReturn,LossAfter,NumTrajs,MaxKL,Entropy,AverageReturn,LossBefore,MinReturn,Time,StdReturn
0.305028757523,1.0,17.0795,15.859031200408936,102.127,15.567564964294434,600.0,13.3878,20,6239.07,2.83788,50.0,-0.00306484,0.0,15.859025716781616,153.297097168
0.0927268993209,0.998469,17.0272,15.140520334243774,2.49266,14.880206823348999,1000.0,-0.592059,20,176.321,2.83481,50.0,0.0128304,0.0,31.0190851688385,217.944947177
1,1.00168,17.1368,17.854676246643066,0.0,17.726765871047974,0.0,-0.0,20,0.0,2.84123,0.0,-0.0,0.0,48.888516664505005,0.0
1,1.00168,17.1368,17.84291434288025,0.0,17.71690559387207,0.0,-0.0,20,0.0,2.84123,0.0,-0.0,0.0,66.74082899093628,0.0
0.0480439231267,1.00168,17.1368,17.035982847213745,8.63571,16.907310247421265,500.0,-1.3742,20,577.515,2.84123,25.0,-0.00543747,0.0,83.78343653678894,108.972473589
0.0497826992582,1.00032,17.0903,16.187305212020874,27.7255,15.979029893875122,600.0,-3.95638,20,2764.55,2.83851,30.0,0.00990199,0.0,100.0153968334198,130.766968306
0.0357066548651,1.0028,17.1751,17.01812505722046,0.0845352,16.892051219940186,100.0,-0.00218622,20,3.15922,2.84346,5.0,-0.00400026,0.0,117.05533909797668,21.7944947177
