NumTrajs,MaxKL,LossAfter,Perplexity,ItrTime,LossBefore,StdReturn,MeanKL,Time,MinReturn,AveragePolicyStd,TotalExecTime,ExplainedVariance,MaxReturn,Entropy,AverageReturn
20,0.718869,-0.0349765,17.1872,6.511892557144165,0.00976529,1896.38471835,0.296915,6.511887311935425,0.0,1.0032,6.410076856613159,0.268078513238,5900.0,2.84416,2365.0
20,0.164093,-0.0206417,17.3558,14.561302185058594,-0.00514713,5099.73283614,0.0470683,21.077393293380737,0.0,1.00818,14.513100862503052,0.487566340959,14700.0,2.85393,6335.0
20,0.0268412,-0.0124381,17.3112,6.48392653465271,-0.00742014,4078.66093222,0.00889804,27.566674947738647,0.0,1.00688,6.438021659851074,0.468442350556,17100.0,2.85135,10545.0
20,0.0166309,-0.0325569,17.2471,6.589169979095459,-0.0274089,3067.45415614,0.00767245,34.16354537010193,3700.0,1.00505,6.521847724914551,0.6172714019,16100.0,2.84764,11965.0
20,0.076543,0.0141376,17.0123,6.352192401885986,0.0223185,4029.05385916,0.0165866,40.520954608917236,1800.0,0.998184,6.306335926055908,0.496735988562,16300.0,2.83394,11535.0
20,0.0585015,-0.0412901,17.2032,9.045418977737427,-0.0319662,3215.58703816,0.0220903,49.57591438293457,6000.0,1.0038,8.99683165550232,0.608821387293,18300.0,2.8451,12900.0
20,0.0666077,-0.00861379,16.9305,6.439144611358643,0.00090592,4457.90309451,0.0179397,56.040088176727295,1800.0,0.995762,6.390096187591553,0.556942539038,17500.0,2.82912,12490.0
