ExplainedVariance,LossBefore,Entropy,LossAfter,Time,TotalExecTime,MaxKL,NumTrajs,MeanKL,StdReturn,AveragePolicyStd,MaxReturn,ItrTime,AverageReturn,MinReturn,Perplexity
1,-0.0,2.90787,-0.0,5.384064674377441,5.330117702484131,0.0,40,0.0,0.0,1.03594,0.0,5.384071111679077,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,10.660470724105835,5.211643218994141,0.0,40,0.0,0.0,1.03594,0.0,5.273481130599976,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,16.986236810684204,6.271662473678589,0.0,40,0.0,0.0,1.03594,0.0,6.3207433223724365,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,21.72614622116089,4.699898719787598,0.0,40,0.0,0.0,1.03594,0.0,4.735860347747803,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,27.449878215789795,5.672231674194336,0.0,40,0.0,0.0,1.03594,0.0,5.719637632369995,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,33.542027950286865,6.043825626373291,0.0,40,0.0,0.0,1.03594,0.0,6.086580991744995,0.0,0.0,18.3177
1,-0.0,2.90787,-0.0,39.41714119911194,5.815634727478027,0.0,40,0.0,0.0,1.03594,0.0,5.867206573486328,0.0,0.0,18.3177
