AveragePolicyStd,MaxKL,MeanKL,MaxReturn,LossBefore,StdReturn,AverageReturn,ItrTime,TotalExecTime,Entropy,NumTrajs,ExplainedVariance,Perplexity,LossAfter,MinReturn,Time
0.930467,3.53292,0.634718,4200.0,0.0151498,1039.84373826,735.0,5.063464879989624,4.965007781982422,2.69307,20,0.076325746347,14.777,-0.0769432,0.0,5.063462257385254
0.937305,0.632471,0.143613,20400.0,-0.00316671,2870.27873211,16750.0,5.075395107269287,5.007920503616333,2.70822,20,0.726789168239,15.0026,-0.0498177,12000.0,10.141530513763428
0.936536,1.27219,0.179984,22300.0,-0.0114603,1238.33557649,21005.0,4.952402591705322,4.924606561660767,2.70664,20,0.94321505138,14.9789,-0.0560588,18600.0,15.102883577346802
0.933832,1.02994,0.260073,20400.0,0.00486496,1835.28608124,17385.0,4.944064378738403,4.865289688110352,2.70091,20,0.848081645985,14.8933,-0.0713515,14100.0,20.056643962860107
0.934952,1.15435,0.257218,22300.0,0.00439975,2029.75367964,19810.0,5.029378652572632,4.963565111160278,2.70334,20,0.899883821535,14.9295,-0.0579275,13500.0,25.091978311538696
0.935974,1.06649,0.201556,20900.0,-0.0203136,1706.30448631,18055.0,4.999033451080322,4.95323371887207,2.70554,20,0.88771758619,14.9624,-0.0748725,13400.0,30.095001697540283
0.931234,0.154938,0.00784442,23100.0,-0.00280067,858.064682877,21915.0,5.208796501159668,5.171014070510864,2.69539,20,0.977979756432,14.8112,-0.00678506,19900.0,35.33106207847595
