AveragePolicyStd,Entropy,AverageReturn,MeanKL,ExplainedVariance,TotalExecTime,Perplexity,NumTrajs,MinReturn,Time,MaxReturn,LossBefore,LossAfter,StdReturn,ItrTime,MaxKL
0.828509,2.46033,0.0,0.0,1,7.8649420738220215,11.7087,20,0.0,7.916459083557129,0.0,-0.0,-0.0,0.0,7.916463851928711,0.0
0.828509,2.46033,0.0,0.0,1,7.787092447280884,11.7087,20,0.0,15.785578966140747,0.0,-0.0,-0.0,0.0,7.865821599960327,0.0
0.828509,2.46033,0.0,0.0,1,7.736166000366211,11.7087,20,0.0,23.55785346031189,0.0,-0.0,-0.0,0.0,7.765510082244873,0.0
0.828509,2.46033,0.0,0.0,1,7.7139732837677,11.7087,20,0.0,31.331541776657104,0.0,-0.0,-0.0,0.0,7.769430160522461,0.0
0.828509,2.46033,0.0,0.0,1,7.703764915466309,11.7087,20,0.0,39.087607860565186,0.0,-0.0,-0.0,0.0,7.749566316604614,0.0
0.828509,2.46033,0.0,0.0,1,7.734858989715576,11.7087,20,0.0,46.858211040496826,0.0,-0.0,-0.0,0.0,7.765812873840332,0.0
0.828509,2.46033,0.0,0.0,1,7.7539894580841064,11.7087,20,0.0,54.64745569229126,0.0,-0.0,-0.0,0.0,7.781875848770142,0.0
