NumTrajs,AverageReturn,Time,StdReturn,Perplexity,ExplainedVariance,LossAfter,MinReturn,MeanKL,ItrTime,TotalExecTime,Entropy,MaxKL,LossBefore,AveragePolicyStd,MaxReturn
20,820.0,11.70182490348816,1259.6031121,21.7921,0.418818621144,-0.0030387,0.0,0.00899374,11.70183253288269,11.597079753875732,3.08155,1.08465,0.00205166,1.12957,4100.0
20,350.0,22.802549839019775,799.061950039,21.8369,0.558665870588,-0.00464199,0.0,0.00527451,11.090533971786499,11.028950214385986,3.0836,0.854926,-0.00166871,1.13073,3000.0
20,715.0,34.16178798675537,1310.8298898,21.8186,0.50386288474,-0.00512112,0.0,0.0061271,11.354968309402466,11.303523063659668,3.08276,2.75107,-0.00252191,1.13026,4600.0
20,1045.0,46.37678503990173,1458.92940199,21.7912,0.418190940927,-0.00694307,0.0,0.00100962,12.207085132598877,12.155611991882324,3.0815,0.172982,-0.0049633,1.12955,5900.0
20,625.0,60.45085835456848,766.730069842,21.7372,0.464353836305,-0.0194297,0.0,0.0014294,14.068761587142944,14.010305881500244,3.07902,0.130509,-0.0174203,1.12815,2700.0
20,545.0,73.29313254356384,829.141121885,21.5486,0.413293928196,-0.00356241,0.0,0.00197909,12.83473825454712,12.793943405151367,3.07031,0.349608,-0.00034184,1.12324,2900.0
20,690.0,87.55472207069397,1070.46718773,21.5449,0.587577015046,0.00307754,0.0,0.00921528,14.257834196090698,14.194833517074585,3.07014,0.38201,0.00892146,1.12314,3100.0
