Time,Entropy,LossAfter,LossBefore,AveragePolicyStd,StdForwardProgress,MinReturn,MaxReturn,MinForwardProgress,TotalExecTime,ExplainedVariance,AverageForwardProgress,ItrTime,Perplexity,MaxForwardProgress,dLoss,MeanKL,AverageReturn,StdReturn,MeanKLBefore,NumTrajs
67.38064455986023,11.3443,-0.0387175455689,-1.86264514923e-09,0.999128,0.198043319906,-763.304303066,591.927002552,-0.171609372407,5.518594741821289,0.548268740536,0.302493092232,6.468409538269043,84479.8,0.531062462358,0.0387175437063,0.00973804853857,66.7245730511,198.591740758,0.0,157
74.65438199043274,11.3478,-0.0383291952312,-1.86264514923e-09,0.999571,0.206617593311,-393.942480265,624.259546141,-0.189389575489,6.121637582778931,0.551351626925,0.296336321782,7.268203258514404,84777.0,0.555377248076,0.0383291933686,0.00972758978605,104.142158902,193.356203617,0.0,146
80.92599987983704,11.3584,-0.0375006943941,1.86264514923e-09,1.00093,0.222287441793,-411.585042057,584.145392693,-0.187779074395,5.159811973571777,0.576350016706,0.294245516275,6.268278121948242,85681.2,0.545015974551,0.0375006962568,0.00971771962941,92.9580210346,197.695694862,0.0,144
86.7362151145935,11.3517,-0.0384263060987,2.67755240202e-09,1.0001,0.198677641555,-398.654142145,654.690719953,-0.164737538984,5.083824634552002,0.536243414133,0.284299064176,5.807137966156006,85107.8,0.52898668401,0.0384263087763,0.00971750915051,94.5508238389,212.973589634,0.0,136
92.84512233734131,11.3652,-0.0381705984473,-5.58793544769e-09,1.0018,0.194103004928,-439.102115584,552.3398441,-0.186203495138,5.3915534019470215,0.555507273046,0.307318858483,6.105275869369507,86269.8,0.540787053925,0.0381705928594,0.00976620055735,90.7188406261,190.773004676,0.0,144
98.82354784011841,11.3437,-0.0394665636122,-9.31322574615e-09,0.999094,0.22887614466,-417.603112031,617.6879329,-0.186168570462,5.241750001907349,0.519591329664,0.270455270217,5.972722768783569,84435.7,0.524116528518,0.039466554299,0.00969366170466,108.692530777,187.028814455,0.0,146
104.70795583724976,11.3283,-0.0397468134761,1.210719347e-08,0.997165,0.198602040452,-629.578123974,647.36758749,-0.183394731019,5.2743752002716064,0.482208911962,0.268828054082,5.880181312561035,83137.6,0.551455123436,0.0397468255833,0.00964617356658,97.60039048,216.869199708,0.0,133
110.70930027961731,11.3589,-0.0389570407569,9.31322574615e-10,1.00098,0.20479236667,-348.341254777,618.351672831,-0.178165205664,5.418640375137329,0.4157113372,0.275936520419,5.997262001037598,85725.3,0.555316137658,0.0389570416883,0.00981835089624,118.522682721,200.723335897,0.0,143
116.8437442779541,11.3379,-0.0382612794638,-1.62981450558e-09,0.998356,0.204852366864,-358.239007462,672.514022656,-0.17189249217,5.40246057510376,0.523792459656,0.281021777157,6.130806922912598,83941.5,0.520089232403,0.038261277834,0.00970413256437,106.694459458,186.004146834,0.0,143
123.307124376297,11.3447,-0.0377342030406,4.88944351673e-09,0.999212,0.204758048371,-529.500946382,550.244069768,-0.18840359194,5.8213441371917725,0.546757116026,0.306110417221,6.459686756134033,84517.7,0.529773852868,0.03773420793,0.00976613815874,86.4270936071,196.955966656,0.0,151
130.07437443733215,11.3513,-0.0381510294974,-6.51925802231e-09,1.00004,0.214966743756,-542.785732725,616.118968324,-0.183279427681,5.930110931396484,0.58403170634,0.268635415832,6.763539791107178,85073.5,0.540473834641,0.0381510229781,0.00979700684547,94.1854312015,211.942212351,0.0,136
136.44145321846008,11.3426,-0.037031982094,1.39698386192e-08,0.998994,0.222032098509,-436.210824114,614.413268192,-0.191235682583,5.441776752471924,0.552315336102,0.253888271573,6.362223863601685,84342.0,0.530332381061,0.0370319960639,0.0098276315257,102.383918282,203.867787074,0.0,141
142.23287963867188,11.3268,-0.0383766144514,-6.053596735e-09,0.997007,0.221285721168,-422.633027158,603.169835568,-0.18643895329,5.153241395950317,0.547024468389,0.271592296765,5.785792350769043,83020.5,0.54015795013,0.0383766083978,0.00985472463071,122.26727137,202.095285785,0.0,143
148.34490203857422,11.317,-0.0389092080295,-1.16415321827e-10,0.995754,0.210933692565,-407.976335998,639.171233324,-0.179503728752,5.390019178390503,0.569857073517,0.285275659059,6.107530117034912,82211.1,0.517267922212,0.0389092079131,0.00975106749684,109.285595031,200.353955697,0.0,139
154.17109084129333,11.3029,-0.0368300117552,-0.0,0.993995,0.204817277174,-387.768594106,628.819477366,-0.183609660674,5.223006010055542,0.435247378562,0.259133282039,5.822643280029297,81054.1,0.502364874006,0.0368300117552,0.00974599551409,96.1514751986,177.092598105,0.0,138
160.03181624412537,11.3064,-0.0383357778192,-8.61473381519e-09,0.994467,0.198609585324,-459.226475954,645.898034264,-0.190573418647,5.182174921035767,0.592149644759,0.285606147471,5.85598349571228,81340.7,0.578314488039,0.0383357692044,0.00979127921164,99.4164714231,214.18229907,0.0,140
166.242014169693,11.3054,-0.0355613231659,2.09547579288e-09,0.994341,0.204240340117,-294.690122332,636.442974686,-0.193369978309,5.588832855224609,0.501049628062,0.254569244982,6.204942941665649,81258.5,0.556765696565,0.0355613252614,0.00977795571089,122.07075808,203.500775268,0.0,131
172.56873512268066,11.3057,-0.0373189970851,-2.09547579288e-09,0.994371,0.209886530844,-394.048547326,656.119001457,-0.17532773495,5.56145167350769,0.565725382354,0.267781351492,6.323132753372192,81286.8,0.534426918063,0.0373189949896,0.00978940352798,104.430363447,201.999497162,0.0,143
179.16789841651917,11.3058,-0.0386852771044,-9.31322574615e-09,0.994387,0.185340517266,-593.610276043,543.351138947,-0.168180948322,5.851722002029419,0.45286010596,0.316611161162,6.59427547454834,81292.0,0.539583940832,0.0386852677912,0.00980139616877,96.6682762748,182.688151149,0.0,148
185.18662548065186,11.3272,-0.0382676795125,6.51925802231e-09,0.997095,0.192319423071,-365.320380576,645.934767065,-0.196740336548,5.305633068084717,0.540135181012,0.287509412127,6.015207290649414,83053.3,0.554769756005,0.0382676860318,0.0098305568099,123.09511107,209.375111664,0.0,137
191.93606114387512,11.3192,-0.0366959385574,1.86264514923e-09,0.996122,0.201585849631,-490.962986371,565.400303058,-0.17655234194,5.962579250335693,0.569329384295,0.263686632816,6.745925426483154,82392.2,0.548305613282,0.03669594042,0.00986584927887,101.105354452,199.158431148,0.0,139
198.2796561717987,11.2873,-0.0367096625268,3.72529029846e-09,0.992211,0.206723281049,-728.077775271,643.641984216,-0.174433269488,5.2284839153289795,0.545636205919,0.24436344012,6.339709520339966,79804.5,0.50853311435,0.0367096662521,0.00971033796668,99.1261874015,215.603460487,0.0,133
204.50457739830017,11.302,-0.0394295118749,-4.65661287308e-09,0.99401,0.21278503397,-433.488702451,632.934071311,-0.185943191012,5.65205717086792,0.541553130862,0.261773960948,6.2214391231536865,80985.6,0.556772994609,0.0394295072183,0.0096780564636,125.451638343,208.390649113,0.0,133
210.75059533119202,11.308,-0.0381745435297,-2.79396772385e-09,0.994733,0.200717555721,-485.035271642,565.830524218,-0.194155751411,5.524898052215576,0.464432377272,0.286629410442,6.238340854644775,81472.8,0.50531572931,0.0381745407358,0.00980440713465,113.146434974,195.554556925,0.0,140
216.78869318962097,11.3046,-0.0371794141829,-1.30385160446e-08,0.994297,0.2154322824,-324.640577178,637.433216398,-0.181500387627,5.320840358734131,0.620999539752,0.264248538746,6.034816026687622,81191.9,0.555064906379,0.0371794011444,0.00983520876616,129.981175193,203.063906533,0.0,135
222.96548104286194,11.2809,-0.0394007340074,-1.39698386192e-09,0.991461,0.215162530512,-485.006724944,624.365667397,-0.178486942141,5.59219217300415,0.564411749828,0.232918819523,6.1724631786346436,79292.6,0.547048086482,0.0394007326104,0.0097631085664,101.101542079,217.527700991,0.0,131
229.77306294441223,11.282,-0.0382167361677,3.72529029846e-09,0.991643,0.213614420947,-433.052028269,573.295111118,-0.189840889177,5.9517576694488525,0.544705099337,0.2448516886,6.8037941455841064,79378.8,0.537051301955,0.038216739893,0.00981335155666,124.436541286,216.50415699,0.0,129
236.27238774299622,11.2935,-0.0371886268258,-8.84756445885e-09,0.993054,0.20708994784,-403.915422408,532.778881375,-0.205897177596,5.867918491363525,0.492640136649,0.292246714985,6.494658470153809,80294.6,0.553628319325,0.0371886179782,0.00984706636518,78.3966096461,189.312100779,0.0,142
242.14033937454224,11.2832,-0.0377070456743,1.02445483208e-08,0.991806,0.213797712363,-528.720344096,591.412005599,-0.17224245422,5.190972805023193,0.512237127113,0.254493803487,5.863330602645874,79476.7,0.555570690057,0.0377070559189,0.00976467877626,114.062476639,211.190773907,0.0,140
248.5217969417572,11.2827,-0.0390497520566,-2.32830643654e-09,0.991753,0.206239260974,-412.857841124,594.879130639,-0.173430890724,5.669291973114014,0.495933456183,0.216103421355,6.377378463745117,79435.3,0.562914986275,0.0390497497283,0.00966298393905,114.497728304,206.752228708,0.0,128
254.8674886226654,11.2725,-0.0377840921283,-1.83354131877e-09,0.990511,0.214587648281,-400.273308526,633.164543246,-0.194617645443,5.5347206592559814,0.517893510567,0.253847111746,6.336916923522949,78632.3,0.577126541621,0.0377840902947,0.00974693894386,105.692887649,212.625186535,0.0,136
260.9393050670624,11.2838,-0.0365594699979,1.02445483208e-08,0.99199,0.200544055233,-394.672295441,645.47072511,-0.194169940008,5.329297304153442,0.524662957299,0.245320117028,6.06700587272644,79525.9,0.501403132418,0.0365594802424,0.00973739102483,134.422432783,186.249549605,0.0,130
267.6148021221161,11.2808,-0.0385433025658,3.72529029846e-09,0.991701,0.21016217744,-577.360010584,577.73140348,-0.187241215153,5.72127366065979,0.55055688307,0.250663662093,6.670616865158081,79286.6,0.536066520921,0.0385433062911,0.00982652883977,103.153306322,202.937088198,0.0,135
273.5517497062683,11.2867,-0.0380646064878,-1.39698386192e-09,0.992533,0.210096091034,-483.595089272,613.273200198,-0.188150777895,5.26670503616333,0.541010693457,0.228481905971,5.933572292327881,79752.9,0.527308791353,0.0380646050908,0.00975726172328,126.435022288,217.382917657,0.0,129
279.801677942276,11.2821,-0.0375984683633,1.86264514923e-09,0.992018,0.209942836782,-458.775809675,655.1953984,-0.202898738338,5.656071901321411,0.583256434002,0.24543558283,6.245177984237671,79390.5,0.523870089853,0.0375984702259,0.00990244559944,130.318712269,231.203295857,0.0,131
285.8104727268219,11.2813,-0.0375421494246,1.57160684466e-09,0.991852,0.224770429998,-674.439989832,632.463287348,-0.204854410442,5.241248846054077,0.496484926125,0.25226416353,6.005697727203369,79325.6,0.535008937949,0.0375421509962,0.00976406410336,110.903229121,199.397133119,0.0,137
291.85953426361084,11.2844,-0.0373312495649,3.72529029846e-09,0.992244,0.208789834634,-282.457190779,646.459392821,-0.177081196263,5.436184644699097,0.510152356953,0.238762717924,6.044404745101929,79570.9,0.52523471045,0.0373312532902,0.00973719824106,127.048842975,192.152736086,0.0,136
298.0674476623535,11.2876,-0.0372855216265,5.58793544769e-09,0.992599,0.212066494962,-398.101942788,627.023037668,-0.181006787768,5.564765930175781,0.593384205348,0.25311860001,6.20330286026001,79826.2,0.52719010426,0.0372855272144,0.00969996955246,104.472988091,208.945727149,0.0,136
304.51872539520264,11.2917,-0.037190720439,5.23868948221e-10,0.993138,0.193348756684,-358.149774353,570.428643399,-0.174392197271,5.4530487060546875,0.470978536247,0.269620696588,6.445818901062012,80150.3,0.542470079869,0.0371907209628,0.00977031700313,115.349429375,186.83880482,0.0,132
310.8064947128296,11.2951,-0.0362625233829,1.07102096081e-08,0.993578,0.206639224981,-346.959786751,587.762715432,-0.194063518521,5.471014738082886,0.488444106145,0.255332536777,6.284149885177612,80428.1,0.542473024271,0.0362625340931,0.0097625348717,118.482166778,193.587226384,0.0,132
317.33279252052307,11.2941,-0.0388752967119,-1.86264514923e-09,0.993465,0.219810370322,-442.650273926,687.198231111,-0.185838618199,5.788583278656006,0.576196518371,0.241578302407,6.520850419998169,80349.2,0.521165635834,0.0388752948493,0.00980970542878,125.985865839,212.311208118,0.0,136
324.3923861980438,11.2993,-0.0390215627849,-6.28642737865e-09,0.994051,0.198737830135,-413.468599945,650.095731996,-0.198757538849,5.85791540145874,0.576176187815,0.247813635282,7.056045055389404,80761.9,0.563870777572,0.0390215564985,0.0099021922797,123.827994239,217.278853381,0.0,130
330.5200951099396,11.2944,-0.0379379838705,7.45058059692e-09,0.993427,0.190166937277,-418.366454903,648.82534773,-0.153582529457,5.234729290008545,0.48060843396,0.262328075803,6.124316692352295,80367.9,0.516443596706,0.0379379913211,0.00976091437042,119.05962027,219.81963291,0.0,132
336.1814889907837,11.2976,-0.037944689393,-1.86264514923e-09,0.993855,0.204010552004,-520.465011365,623.269216527,-0.188726819381,4.562915086746216,0.610369026548,0.258470724099,5.658402681350708,80625.2,0.55121486123,0.0379446875304,0.00968228559941,103.544260091,207.617101305,0.0,131
342.5186462402344,11.3214,-0.0373687930405,-9.31322574615e-10,0.996823,0.184406029804,-378.865969351,607.870347524,-0.166190900065,5.24438738822937,0.571030422734,0.292280666251,6.33190393447876,82567.8,0.558047507722,0.0373687921092,0.009716399014,95.3242770084,209.399148814,0.0,143
349.0058808326721,11.3238,-0.0373933203518,3.72529029846e-09,0.997073,0.207456465823,-399.513947079,615.117765882,-0.184629396898,5.805613040924072,0.529112393244,0.259105539587,6.481632947921753,82772.4,0.523693250044,0.0373933240771,0.00972997583449,134.620505267,199.79562832,0.0,130
355.8959996700287,11.3442,-0.0368088632822,-5.58793544769e-09,0.999646,0.201865971039,-317.32135741,596.489919151,-0.192902220823,6.290473222732544,0.558328750386,0.287753514178,6.885730504989624,84473.0,0.582537638079,0.0368088576943,0.00987339578569,113.741067005,176.42480897,0.0,140
362.01983880996704,11.3325,-0.037178337574,9.31322574615e-09,0.998206,0.219435869361,-499.13705248,583.227793068,-0.191448664229,5.5356361865997314,0.514130438718,0.232951607984,6.119688510894775,83488.0,0.513263998404,0.0371783468872,0.00980587489903,123.631668219,207.729126687,0.0,136
368.03478956222534,11.3405,-0.0373758710921,1.39698386192e-09,0.999213,0.208033606156,-354.557594178,619.405743941,-0.182474932518,5.295091867446899,0.497619141968,0.260900333098,6.0085766315460205,84158.6,0.51073349898,0.0373758724891,0.00977019872516,110.800946314,194.466857437,0.0,136
374.1406440734863,11.3297,-0.0381205119193,2.79396772385e-09,0.997805,0.197998746525,-466.996930203,585.73088067,-0.171664116895,5.332078218460083,0.554383714913,0.236673306448,6.102542877197266,83261.6,0.52467978074,0.0381205147132,0.00984016433358,125.647652122,228.553162498,0.0,128
380.44848704338074,11.33,-0.0373210757971,1.86264514923e-09,0.997781,0.187254441864,-677.439881944,604.052009404,-0.176574361106,5.750600814819336,0.549077110372,0.281036841678,6.3034443855285645,83286.8,0.561984485094,0.0373210776597,0.00973418541253,109.49392477,202.782115959,0.0,134
386.25627088546753,11.3456,-0.0367075055838,-1.86264514923e-09,0.999679,0.202162955641,-336.991122138,642.9483858,-0.171278748195,5.266705751419067,0.584519890514,0.255157856784,5.804592132568359,84588.3,0.544326742311,0.0367075037211,0.00979598332196,145.561624283,208.858803746,0.0,132
392.27474427223206,11.3532,-0.0364023260772,-3.72529029846e-09,1.00066,0.199447467872,-421.251082192,675.576177183,-0.203139209965,5.458171844482422,0.511845984662,0.232919107785,6.014460802078247,85238.6,0.519021932749,0.0364023223519,0.0098386136815,144.988998714,202.234643694,0.0,127
398.38986706733704,11.3589,-0.0371245443821,-3.25962901115e-09,1.00138,0.204599715828,-522.096776321,574.75546033,-0.192785365325,5.247591495513916,0.535086201998,0.255150569268,6.1115827560424805,85724.9,0.509230248229,0.0371245411225,0.00977624300867,130.144823119,211.532073868,0.0,138
404.1998417377472,11.3598,-0.0373875722289,1.30385160446e-08,1.00144,0.222354706893,-427.530930993,678.083171716,-0.210563294147,5.202693223953247,0.512065918174,0.238209377613,5.806318283081055,85804.1,0.583628280558,0.0373875852674,0.00982595048845,130.907367995,203.50972692,0.0,130
410.21114563941956,11.3591,-0.037201166153,2.79396772385e-09,1.00128,0.200794422222,-373.025198584,603.660262817,-0.184010514006,5.294696569442749,0.511858305926,0.242820093162,6.006095886230469,85746.1,0.555664645458,0.0372011689469,0.00977559201419,113.604279993,201.478858697,0.0,132
416.0778970718384,11.3365,-0.0378117784858,8.84756445885e-09,0.998523,0.199669912189,-274.245031046,590.068242264,-0.176657270343,5.233616590499878,0.576436880011,0.256870868927,5.863522529602051,83828.9,0.511651073249,0.0378117873333,0.00992405321449,121.907830899,206.050955549,0.0,137
421.933269739151,11.3511,-0.0377181209624,-9.31322574615e-10,1.00037,0.205071278821,-577.632530897,607.546048189,-0.187061255979,5.270749092102051,0.553408856571,0.249850064453,5.850635766983032,85062.9,0.508347991395,0.0377181200311,0.00989504996687,130.637531705,202.059322911,0.0,132
427.99004220962524,11.3407,-0.0386577397585,6.98491930962e-09,0.999043,0.204296045276,-354.016745603,648.036181362,-0.172290454563,5.177839040756226,0.522839706989,0.275692227656,6.052047491073608,84178.9,0.545085628252,0.0386577467434,0.00984087120742,140.403419521,192.900268145,0.0,137
433.8206706047058,11.3456,-0.0370362997055,-1.86264514923e-09,0.99965,0.209298852945,-396.984505695,599.662206437,-0.182763056315,5.249979019165039,0.511427039589,0.229905931176,5.827147006988525,84596.4,0.553943077024,0.0370362978429,0.00997286755592,112.242568639,210.387433678,0.0,129
439.6340506076813,11.3303,-0.0378291532397,-3.72529029846e-09,0.99771,0.203238663718,-364.845244827,598.181632031,-0.188239391242,5.26796817779541,0.597677598224,0.217325907183,5.8079705238342285,83311.2,0.531781872825,0.0378291495144,0.00978802610189,124.806523143,198.229758428,0.0,125
445.50485467910767,11.3303,-0.0378887802362,-0.0,0.997696,0.199209384403,-407.846259156,677.39930465,-0.198922505063,5.249148368835449,0.4657597471,0.273124796298,5.867388486862183,83304.2,0.563635010774,0.0378887802362,0.00979336630553,134.723730214,195.645490584,0.0,141
451.34995007514954,11.3323,-0.0374736115336,5.58793544769e-09,0.997915,0.201236528222,-641.83304335,654.123518073,-0.179144075471,5.28140115737915,0.553549153498,0.230496525389,5.841609239578247,83477.9,0.508374684689,0.0374736171216,0.00975765660405,157.316610495,227.068194562,0.0,126
457.314572095871,11.3419,-0.0370418801904,-8.38190317154e-09,0.999137,0.221324575223,-443.73874828,622.730941431,-0.184972077323,5.290109395980835,0.561746008251,0.219141872902,5.961391925811768,84277.8,0.513554640217,0.0370418718085,0.00993832945824,122.623798997,213.965637024,0.0,132
463.2751362323761,11.3221,-0.0369348600507,-7.45058059692e-09,0.9967,0.192848135813,-419.948670876,645.12821111,-0.197263819567,5.318429470062256,0.567213294698,0.262614768817,5.957205057144165,82624.7,0.50361118315,0.0369348526001,0.00980841461569,127.309732539,201.039116802,0.0,133
469.2499210834503,11.3294,-0.0379200540483,-5.58793544769e-09,0.997707,0.2152981761,-417.324442738,657.851329967,-0.198619110264,5.333795785903931,0.545920279474,0.205622420207,5.97141170501709,83236.0,0.533258719347,0.0379200484604,0.00980796199292,155.296989492,216.65012184,0.0,126
475.1396107673645,11.3445,-0.0380414612591,1.07102096081e-08,0.999613,0.194031292674,-324.893967166,668.972974134,-0.172913518109,5.155569076538086,0.482773692533,0.227903985491,5.886170148849487,84499.2,0.505243074279,0.0380414719693,0.00975806452334,156.951746873,196.675917867,0.0,130
481.0463373661041,11.3561,-0.0380027443171,2.79396772385e-09,1.00105,0.214384036838,-455.753773712,567.878236779,-0.183420881374,5.330108404159546,0.599304189512,0.237876131543,5.90174126625061,85482.2,0.552586924808,0.038002747111,0.00976867415011,128.559278483,201.78823799,0.0,133
487.06558561325073,11.3515,-0.0370691902936,8.38190317154e-09,1.00057,0.206630875818,-380.316964124,634.437833984,-0.188496448175,5.396852493286133,0.590489384046,0.225698604109,6.016009092330933,85094.4,0.566026070274,0.0370691986755,0.00978406332433,127.820093986,203.731321923,0.0,128
492.9002754688263,11.3615,-0.0383222289383,3.25962901115e-09,1.00193,0.21725247037,-321.055551082,573.575141347,-0.173000993597,5.188245058059692,0.525310490634,0.253209970219,5.830490350723267,85945.1,0.535134797763,0.038322232198,0.00975340791047,140.077613996,200.500968836,0.0,131
499.0348994731903,11.3554,-0.0377339012921,-1.86264514923e-09,1.00113,0.209623805531,-407.590135154,618.296604977,-0.189711557098,5.489833116531372,0.593767486575,0.217921218483,6.13130784034729,85427.4,0.52561012044,0.0377338994294,0.0098630329594,158.448840837,223.486205214,0.0,122
504.79330134391785,11.3405,-0.0377773828804,2.79396772385e-09,0.999322,0.206113813325,-385.86880799,605.636095231,-0.17366589614,5.110065698623657,0.544491724308,0.230557965024,5.753594636917114,84160.4,0.536162586899,0.0377773856744,0.00980449002236,143.147575319,201.131385261,0.0,130
510.8145031929016,11.3441,-0.0381270423532,-5.58793544769e-09,0.999773,0.203764240209,-382.264714228,644.49307493,-0.205028388874,5.220037460327148,0.599733111131,0.212977154496,6.017559051513672,84461.4,0.550279668532,0.0381270367652,0.00973041169345,144.641106389,210.692606127,0.0,124
516.6520173549652,11.3435,-0.0378235802054,-1.25728547573e-08,0.999725,0.198802076555,-403.323200123,660.662514837,-0.167804605394,5.2340710163116455,0.569976689152,0.216274299287,5.833856582641602,84418.4,0.51441008558,0.0378235676326,0.00983725488186,157.124047832,223.332755138,0.0,125
522.5623722076416,11.3276,-0.0370513387024,-1.67638063431e-08,0.997742,0.200458982145,-385.718664895,599.825172562,-0.187514428332,5.306958436965942,0.522286585007,0.209801044694,5.906404256820679,83083.9,0.504182326494,0.0370513219386,0.0097722876817,158.722774686,198.521545152,0.0,124
528.5349187850952,11.3329,-0.0376284457743,9.31322574615e-10,0.998491,0.19725815462,-573.316644261,651.147574794,-0.177529148651,5.425871133804321,0.482683158879,0.228184535254,5.968813180923462,83524.1,0.523645641431,0.0376284467056,0.00981047842652,139.991342752,213.443464467,0.0,130
534.5524291992188,11.3309,-0.0383012630045,-9.31322574615e-10,0.998232,0.221574702939,-394.534696339,652.333474843,-0.202194060844,5.1555397510528564,0.540397347606,0.244242442759,6.01375412940979,83357.6,0.520440935778,0.0383012620732,0.00980858691037,115.874091595,211.90061916,0.0,130
540.4176959991455,11.3282,-0.0365577489138,3.72529029846e-09,0.997848,0.185809025233,-367.926703742,627.492498931,-0.171200635581,5.302918434143066,0.520376244758,0.243465111766,5.861852407455444,83134.5,0.513435184092,0.0365577526391,0.00979556515813,157.33023097,198.870218252,0.0,127
546.2034578323364,11.3397,-0.0376605391502,1.7462298274e-09,0.999278,0.212507305437,-317.860492863,615.049069334,-0.181392550731,5.110204219818115,0.562214363264,0.237750802846,5.782238483428955,84096.6,0.576128002343,0.0376605408965,0.00991335045546,158.974391373,207.539602953,0.0,130
552.0704877376556,11.3368,-0.0365484431386,-6.51925802231e-09,0.998811,0.190708208124,-443.109139057,613.009186788,-0.194388210678,5.186875820159912,0.51605178165,0.234945040636,5.8625006675720215,83849.5,0.531728130148,0.0365484366193,0.00982656888664,146.020372526,191.463499951,0.0,131
558.2384057044983,11.313,-0.0371394939721,6.053596735e-09,0.995777,0.1860734452,-407.375603875,601.2171002,-0.163872756064,5.411962270736694,0.56947724407,0.228292571012,6.1646857261657715,81877.8,0.52292013214,0.0371395000257,0.00991460867226,154.562834743,209.242952408,0.0,128
564.1995937824249,11.2987,-0.037414804101,1.39698386192e-09,0.994003,0.209510487924,-372.211422317,554.119632812,-0.161631255504,5.379060983657837,0.588280185685,0.241684221957,5.957475185394287,80716.6,0.522334484038,0.037414805498,0.009885459207,133.960711147,191.331371276,0.0,133
570.2275876998901,11.2944,-0.035994745791,-1.30385160446e-08,0.993478,0.219695651046,-329.802428575,678.695097583,-0.183269513343,5.470633268356323,0.576205880125,0.224642573297,6.024333715438843,80368.2,0.551373650372,0.0359947327524,0.00985487364233,135.916894037,204.903809365,0.0,131
576.5827786922455,11.2932,-0.0379140526056,-4.7730281949e-09,0.993388,0.222553923192,-353.714445121,639.508782311,-0.208697136339,5.694132089614868,0.463068277242,0.236303770548,6.3495378494262695,80277.3,0.571168168191,0.0379140478326,0.00979805365205,139.384383558,195.342825378,0.0,131
582.4140512943268,11.2709,-0.0379256010056,2.79396772385e-09,0.990657,0.225589645383,-548.107716228,622.186195663,-0.177076500277,5.12523341178894,0.541992248221,0.205200820855,5.825848817825317,78505.1,0.51408178686,0.0379256037995,0.00981342047453,148.498321018,193.950487538,0.0,129
588.4821593761444,11.28,-0.0371464379132,1.86264514923e-09,0.991907,0.193828358492,-421.588973994,675.988148006,-0.186932745749,5.460918188095093,0.590620080842,0.209675792074,6.06439733505249,79221.1,0.509560159888,0.0371464397758,0.00981433968991,151.313604859,219.806664002,0.0,127
