MeanKL,LossBefore,Entropy,LossAfter,ExplainedVariance,Perplexity,MinReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,ItrTime,TotalExecTime,Time,MaxKL,AveragePolicyStd
0.0265506,0.0207402,2.7481,0.0144661,0.0594127601291,15.613,0.0,30.0,20,130.766968306,600.0,23.295506954193115,23.188145399093628,23.29550051689148,0.181966,0.956152
0.00592605,-0.00620267,2.76884,-0.00996465,0.0598436700993,15.9402,0.0,55.0,20,239.739441895,1100.0,23.021044731140137,22.848856449127197,46.3210391998291,0.0468429,0.966097
0.000688241,0.0104493,2.76574,0.00944579,0.0748286708499,15.8908,0.0,15.0,20,65.3834841531,300.0,23.4655601978302,23.315078496932983,69.79206347465515,0.00701007,0.964596
0.0165387,0.00448206,2.77097,-0.00420112,0.245860472983,15.9741,0.0,145.0,20,381.411850891,1400.0,22.631432056427002,22.55921173095703,92.44016814231873,0.159216,0.96711
0.0898149,-0.00131849,2.77321,-0.0232738,0.41293285785,16.0099,0.0,2060.0,20,2791.4870589,11100.0,23.30811381340027,23.23485565185547,115.76063919067383,0.487031,0.968194
0.0867312,0.0022263,2.77255,-0.0207111,0.662877209345,15.9994,0.0,10460.0,20,11424.5087422,36400.0,22.94065284729004,22.668102979660034,138.70779013633728,0.446094,0.967864
0.0268121,-0.0101168,2.77366,-0.0207755,0.616469550846,16.0172,0.0,12725.0,20,14088.9628788,34000.0,21.52181363105774,21.44152522087097,160.23687934875488,0.180908,0.96841
