AveragePolicyStd,MeanKL,Perplexity,MaxKL,MinReturn,ItrTime,Time,NumTrajs,Entropy,TotalExecTime,LossAfter,AverageReturn,MaxReturn,ExplainedVariance,StdReturn,LossBefore
0.87453,0.941487,13.0471,2.49816,3500.0,6.5675249099731445,6.567522287368774,20,2.56857,6.497716426849365,-0.154381,11060.0,16900.0,0.435836600996,4098.8291011,-0.0148462
0.868115,0.425837,12.8549,0.645023,5000.0,6.5075907707214355,13.078227281570435,20,2.55372,6.399526357650757,-0.120284,10770.0,15500.0,0.569773961097,2703.34977389,-0.0186395
0.864075,0.00578799,12.7356,0.0542683,20500.0,7.04453706741333,20.126904249191284,20,2.5444,6.985752582550049,-0.0157096,21180.0,21600.0,0.991716326423,315.594676761,-0.0118593
0.861451,0.00747974,12.6603,0.0474311,20400.0,6.705679178237915,26.835256338119507,20,2.53847,6.66809606552124,-0.0143055,21160.0,21800.0,0.992263792708,259.615099715,-0.00976679
0.859267,0.00416243,12.5987,0.0251665,20700.0,6.551111459732056,33.39019155502319,20,2.53359,6.510173797607422,-0.0151657,21185.0,21600.0,0.991996508977,265.094322836,-0.0129553
0.856354,0.0263336,12.5173,0.149066,20200.0,6.505513906478882,39.903027057647705,20,2.52711,6.425134658813477,-0.0349726,21200.0,21600.0,0.991481623254,330.151480384,-0.0247693
0.85095,0.00778043,12.3632,0.1359,20700.0,6.1304404735565186,46.03861594200134,20,2.51473,6.088001489639282,0.00626443,21150.0,21500.0,0.992762320978,233.452350599,0.0143025
