MeanKL,AverageReturn,Perplexity,MaxKL,MaxReturn,AveragePolicyStd,NumTrajs,ExplainedVariance,ItrTime,Entropy,Time,TotalExecTime,MinReturn,StdReturn,LossAfter,LossBefore
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,19.791503190994263,2.67957,19.791499614715576,19.60574722290039,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,18.913522958755493,2.67957,38.71042442321777,18.803402423858643,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,19.454195737838745,2.67957,58.169857025146484,19.417032718658447,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,19.71881127357483,2.67957,77.9004271030426,19.649034023284912,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,19.724053144454956,2.67957,97.63379669189453,19.42477250099182,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,20.35196805000305,2.67957,117.99169373512268,20.257075786590576,0.0,0.0,-0.0,-0.0
0.0,0.0,14.5788,0.0,0.0,0.92455,20,1,20.045722723007202,2.67957,138.0620081424713,19.90494203567505,0.0,0.0,-0.0,-0.0
