Time,StdReturn,AverageReturn,MaxReturn,ExplainedVariance,TotalExecTime,AveragePolicyStd,Entropy,Perplexity,MaxKL,NumTrajs,ItrTime,MeanKL,LossBefore,MinReturn,LossAfter
16.19951820373535,0.0,0.0,0.0,1,15.902358055114746,1.00568,2.849,17.2706,0.0,20,16.199524879455566,0.0,-0.0,0.0,-0.0
32.45027160644531,0.0,0.0,0.0,1,15.973910570144653,1.00568,2.849,17.2706,0.0,20,16.234646558761597,0.0,-0.0,0.0,-0.0
49.85485124588013,69.8212002188,25.0,300.0,0.0885552817204,17.180594205856323,1.00568,2.849,17.2706,15.0695,20,17.389233827590942,0.153979,0.00190488,0.0,-0.00576882
66.13504672050476,43.5889894354,10.0,200.0,0.0183351281862,16.079827070236206,1.00619,2.84996,17.287,1.14823,20,16.259564638137817,0.0108717,0.00392778,0.0,0.00211453
82.5194571018219,96.3068014213,35.0,400.0,0.11844616778,16.17020034790039,1.00717,2.85192,17.321,5240.45,20,16.363492488861084,87.0997,-0.0192461,0.0,16.3269
99.15572381019592,261.533936612,60.0,1200.0,0.107265428749,16.435855388641357,1.0023,2.8423,17.1551,155.876,20,16.631800889968872,1.47586,0.0202883,0.0,-0.105868
115.90550804138184,0.0,0.0,0.0,1,16.55530095100403,1.00738,2.85244,17.33,0.0,20,16.719228744506836,0.0,-0.0,0.0,-0.0
