Time,Perplexity,MinReturn,MaxKL,ItrTime,TotalExecTime,MeanKL,ExplainedVariance,Entropy,AveragePolicyStd,StdReturn,LossBefore,NumTrajs,AverageReturn,LossAfter,MaxReturn
5.057564735412598,11.0609,0.0,1.43913,5.057569980621338,4.994068384170532,0.0823957,0.185450893132,2.40341,0.805297,205.91260282,-0.0128075,40,210.0,-0.0411497,900.0
9.614983320236206,10.9201,0.0,9.07937,4.550561428070068,4.474543571472168,0.172492,0.229148931849,2.3906,0.800491,392.396483165,0.0256106,40,545.0,-0.0386863,1200.0
14.22664475440979,11.0608,200.0,1.75694,4.605161666870117,4.559574365615845,0.211883,0.374627090341,2.40341,0.805909,815.440831698,0.014099,40,1742.5,-0.0592849,4000.0
19.011409282684326,11.1391,2600.0,1.4179,4.771634101867676,4.734473466873169,0.121553,0.80003362901,2.41046,0.80898,838.864559986,-0.0177496,40,4732.5,-0.0618046,6200.0
23.66465950012207,11.0407,3200.0,2.21335,4.644200086593628,4.6088573932647705,0.223725,0.777018375567,2.40158,0.805312,966.743890594,-0.0330008,40,4787.5,-0.0978156,7300.0
28.363556385040283,10.86,2400.0,4.55394,4.68957257270813,4.652766704559326,0.341112,0.700538327196,2.38508,0.798565,988.556396975,-0.05242,40,4102.5,-0.140584,6100.0
33.06183409690857,10.579,2900.0,3.22698,4.691832065582275,4.659397840499878,0.173583,0.818593609607,2.35887,0.78835,802.616813928,-0.05337,40,4607.5,-0.102599,6800.0
