StdReturn,TotalExecTime,Perplexity,Time,MaxReturn,AveragePolicyStd,LossBefore,MeanKL,NumTrajs,AverageReturn,ItrTime,Entropy,LossAfter,MaxKL,ExplainedVariance,MinReturn
0.0,19.037598371505737,14.8902,19.138582229614258,0.0,0.935103,-0.0,0.0,20,0.0,19.138588428497314,2.7007,-0.0,0.0,1,0.0
0.0,18.854632139205933,14.8902,38.13214731216431,0.0,0.935103,-0.0,0.0,20,0.0,18.990717887878418,2.7007,-0.0,0.0,1,0.0
0.0,19.28918480873108,14.8902,57.661831855773926,0.0,0.935103,-0.0,0.0,20,0.0,19.524253129959106,2.7007,-0.0,0.0,1,0.0
0.0,18.124595165252686,14.8902,75.89601039886475,0.0,0.935103,-0.0,0.0,20,0.0,18.228437185287476,2.7007,-0.0,0.0,1,0.0
0.0,18.631431341171265,14.8902,94.737051486969,0.0,0.935103,-0.0,0.0,20,0.0,18.830931425094604,2.7007,-0.0,0.0,1,0.0
0.0,19.133090257644653,14.8902,113.97986197471619,0.0,0.935103,-0.0,0.0,20,0.0,19.22570013999939,2.7007,-0.0,0.0,1,0.0
0.0,19.009971618652344,14.8902,133.1009247303009,0.0,0.935103,-0.0,0.0,20,0.0,19.111206769943237,2.7007,-0.0,0.0,1,0.0
