LossAfter,TotalExecTime,AverageReturn,Entropy,ItrTime,MaxReturn,AveragePolicyStd,Time,MeanKL,StdReturn,LossBefore,MinReturn,ExplainedVariance,MaxKL,NumTrajs,Perplexity
0.000525758,33.26293396949768,455.0,2.7481,33.55484104156494,2400.0,0.956152,33.55483531951904,0.0344933,704.609821107,0.00973263,0.0,0.315532181307,0.237029,20,15.613
0.0056978,32.768062114715576,1525.0,2.75784,33.032201290130615,2600.0,0.960824,66.60197949409485,0.0113296,725.861557048,0.0143763,0.0,0.709509932348,0.160778,20,15.7657
-0.0133676,33.84494066238403,1365.0,2.76502,34.15309405326843,2500.0,0.964277,100.77435350418091,0.00530651,759.786154125,-0.0110475,0.0,0.638710531523,0.0320202,20,15.8794
-0.00597855,34.203038930892944,1695.0,2.7595,34.41807532310486,5600.0,0.961613,135.22466945648193,0.0114436,1094.74882964,-0.00148038,0.0,0.476068117051,0.108878,20,15.7919
-0.00259797,34.77291965484619,1495.0,2.75876,35.26213574409485,3600.0,0.961271,170.5164725780487,0.0202532,844.674493518,0.00490113,0.0,0.627052890232,0.249346,20,15.7803
-0.0337475,33.42150688171387,1185.0,2.76121,33.64722561836243,2400.0,0.962418,204.18712401390076,0.0639596,708.007768319,-0.0251985,0.0,0.550689151137,0.422682,20,15.819
-0.0133056,31.671386003494263,1740.0,2.74861,31.87115979194641,2600.0,0.956374,236.07790422439575,0.00391867,553.534100124,-0.00968579,0.0,0.767555556557,0.0279113,20,15.6209
