TotalExecTime,AveragePolicyStd,ExplainedVariance,MaxReturn,NumTrajs,LossBefore,StdReturn,ItrTime,MinReturn,LossAfter,Perplexity,Entropy,AverageReturn,MaxKL,MeanKL,Time
10.773344039916992,1.00326,0.247028337436,1700.0,20,0.0133528,394.208066889,10.847799301147461,0.0,0.00593078,17.1557,2.84233,140.0,0.132138,0.0307609,10.847792863845825
9.43271017074585,1.01016,0.120493035386,100.0,20,-0.00709523,21.7944947177,9.48874306678772,0.0,-0.0229808,17.3863,2.85568,5.0,0.279471,0.0374995,20.34053921699524
9.516940355300903,1.00839,0.17243842686,400.0,20,-0.0117816,88.7411967465,9.557257890701294,0.0,-0.0184777,17.3247,2.85213,25.0,0.0564107,0.0136226,29.901477575302124
9.344943284988403,1.0053,0.0905528869071,1000.0,20,0.00574031,223.830292856,9.411205291748047,0.0,0.000573076,17.223,2.84624,70.0,0.0340792,0.00484906,39.31820225715637
9.33957290649414,1.00662,0.191367210772,1400.0,20,0.00505991,316.977917212,9.377435207366943,0.0,-0.0026639,17.2725,2.84911,105.0,0.0704248,0.0173926,48.70483660697937
9.589370250701904,1.00785,0.197188939146,1900.0,20,-0.0133798,449.332838773,9.634796619415283,0.0,-0.0227135,17.3162,2.85164,210.0,0.0771264,0.0172385,58.34345293045044
9.70906138420105,1.00467,0.154293404375,1800.0,20,0.00649912,565.044246055,9.758631467819214,0.0,0.0035417,17.2008,2.84495,485.0,0.0171278,0.00448821,68.10579657554626
