NumTrajs,MaxReturn,Perplexity,TotalExecTime,Time,MeanKL,AverageReturn,MinReturn,StdReturn,LossBefore,ItrTime,Entropy,ExplainedVariance,MaxKL,AveragePolicyStd,LossAfter
40,0.0,18.3177,5.254762172698975,5.347846031188965,0.0,0.0,0.0,0.0,-0.0,5.34785008430481,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,4.545231819152832,9.968421936035156,0.0,0.0,0.0,0.0,-0.0,4.617919445037842,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,3.890749454498291,13.916390895843506,0.0,0.0,0.0,0.0,-0.0,3.940213918685913,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,4.1334850788116455,18.11305522918701,0.0,0.0,0.0,0.0,-0.0,4.180325746536255,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,4.779132604598999,22.947278261184692,0.0,0.0,0.0,0.0,-0.0,4.830072641372681,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,4.616791009902954,27.614142894744873,0.0,0.0,0.0,0.0,-0.0,4.659018278121948,2.90787,1,0.0,1.03594,-0.0
40,0.0,18.3177,5.084770917892456,32.73965811729431,0.0,0.0,0.0,0.0,-0.0,5.120215892791748,2.90787,1,0.0,1.03594,-0.0
