Time,LossAfter,TotalExecTime,MaxReturn,Perplexity,MinReturn,ItrTime,MeanKL,MaxKL,StdReturn,ExplainedVariance,AverageReturn,NumTrajs,AveragePolicyStd,Entropy,LossBefore
12.652177333831787,-0.0311832,12.53146743774414,700.0,14.5788,0.0,12.652181625366211,0.196573,4.56696,197.167441531,0.10584109884,75.0,20,0.92455,2.67957,0.00685811
24.78275156021118,-0.0747667,12.065544128417969,27400.0,14.6791,0.0,12.128142595291138,0.290475,0.957831,8880.51800291,0.674943512882,14820.0,20,0.927925,2.68642,-0.00478951
37.3985550403595,-0.0472173,12.561983346939087,41900.0,14.644,36800.0,12.609029054641724,0.0731358,0.439612,1310.57239403,0.958961747864,39920.0,20,0.926701,2.68403,-0.0279434
49.447514057159424,-0.0175196,11.978323698043823,42400.0,14.4408,38200.0,12.025480508804321,0.0416802,0.31489,1102.48582757,0.975446328898,40705.0,20,0.920265,2.67006,-0.00395169
61.65774893760681,-0.0357833,12.156463861465454,43000.0,14.4123,38900.0,12.201969623565674,0.0309895,0.198488,1063.76689176,0.975401023319,41180.0,20,0.919318,2.66808,-0.024478
73.96539378166199,-0.000109391,12.24802017211914,42700.0,14.237,37500.0,12.300051927566528,0.0169352,0.0744607,1097.94125526,0.968193349358,41105.0,20,0.913742,2.65584,0.00356756
86.45239663124084,-0.0281616,12.408533096313477,43000.0,14.2624,40900.0,12.481651782989502,0.0410239,0.458873,594.558659848,0.987766412023,41950.0,20,0.91447,2.65763,-0.0186426
