StdReturn,Entropy,AverageReturn,TotalExecTime,Time,LossAfter,ItrTime,MaxKL,AveragePolicyStd,Perplexity,MaxReturn,MeanKL,LossBefore,ExplainedVariance,MinReturn,NumTrajs
544.862367943,2.83651,125.0,15.694856643676758,15.968523263931274,-0.0762895,15.96852993965149,48.684,0.999438,17.0561,2500.0,0.558378,0.00611436,0.121621216141,0.0,20
0.0,2.84262,0.0,17.133706092834473,33.347418785095215,-0.0,17.354939460754395,0.0,1.00242,17.1607,0.0,0.0,-0.0,1,0.0,20
370.506410201,2.84262,85.0,15.87053370475769,49.349841356277466,0.00528453,15.987202405929565,0.00344652,1.00242,17.1607,1700.0,0.000403031,0.00683277,0.118867442172,0.0,20
0.0,2.84604,0.0,17.119444131851196,66.70407342910767,-0.0,17.30493426322937,0.0,1.00414,17.2195,0.0,0.0,-0.0,1,0.0,20
0.0,2.84604,0.0,17.044792890548706,83.99398589134216,-0.0,17.26300072669983,0.0,1.00414,17.2195,0.0,0.0,-0.0,1,0.0,20
0.0,2.84604,0.0,17.058227062225342,101.23842334747314,-0.0,17.22546410560608,0.0,1.00414,17.2195,0.0,0.0,-0.0,1,0.0,20
0.0,2.84604,0.0,16.808730125427246,118.26395773887634,-0.0,16.96942925453186,0.0,1.00414,17.2195,0.0,0.0,-0.0,1,0.0,20
