NumTrajs,ItrTime,ExplainedVariance,MaxKL,MinReturn,LossAfter,MeanKL,AveragePolicyStd,AverageReturn,StdReturn,Entropy,MaxReturn,LossBefore,TotalExecTime,Perplexity,Time
20,9.44849967956543,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.361011981964111,11.639,9.448493480682373
20,9.579212188720703,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.493755578994751,11.639,19.03141450881958
20,9.663232326507568,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.596347332000732,11.639,28.69714903831482
20,8.994645118713379,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,8.944607019424438,11.639,37.696160078048706
20,9.46121072769165,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.432000875473022,11.639,47.16112756729126
20,9.460910558700562,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.41556453704834,11.639,56.62568664550781
20,9.604743719100952,1,0.0,0.0,-0.0,0.0,0.827472,0.0,0.0,2.45436,0.0,-0.0,9.56745171546936,11.639,66.23713302612305
