ItrTime,NumTrajs,MinReturn,LossBefore,StdReturn,AveragePolicyStd,Entropy,ExplainedVariance,MaxKL,AverageReturn,TotalExecTime,Perplexity,LossAfter,MeanKL,MaxReturn,Time
10.87051010131836,20,0.0,-0.00131907,3198.1049076,1.00326,2.84233,0.312624635045,1.3387,5425.0,10.701420545578003,17.1557,-0.0485931,0.366315,10600.0,10.870501041412354
10.331847190856934,20,3500.0,0.00981466,2576.71787357,1.00276,2.84101,0.382494026755,0.385077,8905.0,10.228879690170288,17.1331,-0.0416674,0.167377,13900.0,21.207849264144897
10.578806161880493,20,0.0,-0.0207917,8563.69517206,1.00513,2.84592,0.724735345026,0.31284,22775.0,10.508447408676147,17.2174,-0.0504074,0.121583,32800.0,31.791689157485962
10.612819194793701,20,11400.0,-0.0157425,3763.42928723,0.999822,2.83552,0.548012197516,0.501774,18640.0,10.549705743789673,17.0393,-0.0844169,0.245512,26100.0,42.408174991607666
10.660110235214233,20,7300.0,0.00208043,3307.27984906,0.995868,2.82765,0.382787191985,0.536491,13470.0,10.61225152015686,16.9057,-0.0453229,0.196834,20000.0,53.076730251312256
10.452842235565186,20,13800.0,-0.00971903,3206.13084574,0.99647,2.82869,0.527691643469,0.402199,19415.0,10.414659023284912,16.9233,-0.0527779,0.151823,26200.0,63.53876852989197
10.513292789459229,20,0.0,-0.026108,5944.36708153,0.993971,2.82383,0.580820321456,0.216014,18750.0,10.451127767562866,16.8412,-0.0534165,0.0833571,26500.0,74.0563735961914
