MinReturn,ItrTime,AveragePolicyStd,MaxKL,MaxReturn,NumTrajs,ExplainedVariance,TotalExecTime,LossAfter,AverageReturn,Time,Entropy,StdReturn,LossBefore,Perplexity,MeanKL
0.0,14.293504238128662,1.0,8268.04,200.0,20,0.316300993623,14.003113746643066,17.9431,15.0,14.293497800827026,2.83788,47.6969600708,-0.00375542,17.0795,136.562
0.0,16.72529101371765,0.998125,158.512,300.0,20,0.249590629806,16.43453025817871,-0.256118,25.0,31.044953107833862,2.83412,76.6485485838,0.00650916,17.0154,3.05671
0.0,17.53552556037903,0.999753,0.265361,700.0,20,0.112053913114,17.330698490142822,0.00368153,35.0,48.58539319038391,2.83738,152.561463024,0.00717175,17.0709,0.00172387
0.0,16.850266933441162,1.00155,0.0,0.0,20,1,16.6714768409729,-0.0,0.0,65.49467897415161,2.84096,0.0,-0.0,17.1322,0.0
0.0,16.221766710281372,1.00155,49.3007,800.0,20,0.0768909524958,15.978215217590332,-0.0702921,65.0,81.74034214019775,2.84096,200.686322404,0.0116266,17.1322,0.97179
0.0,17.309938192367554,1.00446,142.114,800.0,20,0.175975844803,17.08221411705017,-0.14796,95.0,99.06936311721802,2.84678,217.887585695,0.00252382,17.2321,1.73553
0.0,15.990038394927979,1.00509,6.31365,800.0,20,0.168200906788,15.83702540397644,-0.0097321,70.0,115.06580328941345,2.84804,190.0,-0.00395405,17.2539,0.125435
