NumTrajs,MinReturn,MaxReturn,Perplexity,TotalExecTime,Entropy,Time,ExplainedVariance,MeanKL,LossAfter,AveragePolicyStd,ItrTime,StdReturn,LossBefore,AverageReturn,MaxKL
20,0.0,1300.0,17.2706,16.452566146850586,2.849,16.825923681259155,0.21302023608,0.00240288,0.0043478,1.00568,16.82593035697937,298.161030318,0.00759595,90.0,0.0185113
20,0.0,3100.0,17.4022,16.2728054523468,2.8566,33.36232566833496,0.129081001309,6.26286,0.608571,1.00946,16.522135496139526,675.629336249,-0.00780933,155.0,464.533
20,0.0,3400.0,17.3344,16.65796208381653,2.85269,50.21466135978699,0.14861820053,1.78984,-0.0333022,1.00749,16.835911989212036,741.012820402,-0.0167681,170.0,60.228
20,0.0,4600.0,17.1897,17.70093011856079,2.84431,68.12112426757812,0.215686309558,0.119098,-0.05659,1.00332,17.890542030334473,1128.09574062,0.00928303,480.0,22.0574
20,0.0,200.0,17.2697,15.671934366226196,2.84895,83.92107820510864,0.0493356664389,0.0176701,-0.00605528,1.00564,15.767003536224365,43.5889894354,-0.00405129,10.0,1.14986
20,0.0,5400.0,17.2347,16.90351176261902,2.84693,100.98924612998962,0.0637132343066,0.555832,-0.186707,1.00465,17.049801111221313,1200.16665509,0.00254264,340.0,101.929
20,0.0,5200.0,17.2567,15.965946197509766,2.8482,117.03105664253235,0.389046465581,10.7789,2.77286,1.00528,16.01381230354309,1249.90999676,-0.0200697,465.0,1721.93
