AveragePolicyStd,MinReturn,LossBefore,MaxReturn,TotalExecTime,MaxKL,ExplainedVariance,LossAfter,Time,AverageReturn,StdReturn,MeanKL,Entropy,Perplexity,ItrTime,NumTrajs
1.00568,0.0,-0.0,0.0,17.607540369033813,0.0,1,-0.0,17.911608934402466,0.0,0.0,0.0,2.849,17.2706,17.911613702774048,20
1.00568,0.0,0.034558,600.0,16.951554775238037,121.303,0.263300592969,0.0498718,35.173792123794556,35.0,131.434394281,0.920032,2.849,17.2706,17.246771335601807,20
1.01444,0.0,-0.00936911,200.0,15.184751510620117,0.000861112,0.0782297992494,-0.0100133,50.529456615448,10.0,43.5889894354,0.000153536,2.86628,17.5716,15.343323707580566,20
1.01203,0.0,-0.00773579,300.0,15.904315710067749,33.8712,0.108518317174,-0.00728979,66.64929151535034,25.0,76.6485485838,0.228841,2.8616,17.4894,16.102502822875977,20
1.00999,0.0,0.0158651,400.0,16.622270107269287,0.0101084,0.121016349572,0.0148648,83.4890353679657,55.0,107.121426428,0.000199652,2.85773,17.4219,16.810293912887573,20
1.01407,0.0,-0.00663134,400.0,17.160555839538574,866.525,0.0626719402792,1.25756,100.86409449577332,30.0,95.3939201417,6.53745,2.86566,17.5607,17.356581687927246,20
1.01243,0.0,0.0128218,300.0,16.014670610427856,263.017,0.0897316771829,-0.386802,117.03711557388306,30.0,78.1024967591,2.27384,2.86235,17.5025,16.16118359565735,20
