MinReturn,LossBefore,ItrTime,StdReturn,Entropy,MeanKL,MaxKL,NumTrajs,TotalExecTime,LossAfter,Perplexity,AverageReturn,MaxReturn,Time,ExplainedVariance,AveragePolicyStd
0.0,-0.0,8.145844221115112,0.0,2.46033,0.0,0.0,20,8.093977212905884,-0.0,11.7087,0.0,0.0,8.145839929580688,1,0.828509
0.0,-0.0,7.921488285064697,0.0,2.46033,0.0,0.0,20,7.873154163360596,-0.0,11.7087,0.0,0.0,16.07082509994507,1,0.828509
0.0,-0.0,7.864491701126099,0.0,2.46033,0.0,0.0,20,7.835523843765259,-0.0,11.7087,0.0,0.0,23.937928438186646,1,0.828509
0.0,-0.0,8.011032581329346,0.0,2.46033,0.0,0.0,20,7.9605958461761475,-0.0,11.7087,0.0,0.0,31.9534752368927,1,0.828509
0.0,-0.0,7.782845497131348,0.0,2.46033,0.0,0.0,20,7.730556011199951,-0.0,11.7087,0.0,0.0,39.7408344745636,1,0.828509
0.0,-0.0,7.730599403381348,0.0,2.46033,0.0,0.0,20,7.698025465011597,-0.0,11.7087,0.0,0.0,47.47546601295471,1,0.828509
0.0,-0.0,7.845744609832764,0.0,2.46033,0.0,0.0,20,7.817572355270386,-0.0,11.7087,0.0,0.0,55.32623338699341,1,0.828509
