AveragePolicyStd,MeanKL,ItrTime,NumTrajs,Time,MaxReturn,Entropy,Perplexity,StdReturn,LossBefore,MaxKL,AverageReturn,LossAfter,ExplainedVariance,TotalExecTime,MinReturn
1.0,116.239,17.4979989528656,20,17.497995853424072,200.0,2.83788,17.0795,43.5889894354,-0.0152297,7438.83,10.0,-2.3731,0.0718995158676,17.209015369415283,0.0
0.992417,0.332997,16.221548080444336,20,33.749207496643066,1200.0,2.82265,16.8213,344.383507154,-0.00475926,45.0175,120.0,0.0199801,0.350660618842,15.991850852966309,0.0
0.991241,0.0167982,16.120023012161255,20,49.87194752693176,1300.0,2.82027,16.7813,395.316329033,0.00369678,3.61275,185.0,-0.0126467,0.240376363806,15.999262571334839,0.0
0.992174,0.0933025,16.727678775787354,20,66.63951182365417,2300.0,2.82212,16.8124,711.969100453,-0.0316504,14.1297,290.0,-0.048046,0.468821261024,16.628183126449585,0.0
0.984361,8.11126,17.180670976638794,20,83.90359163284302,1400.0,2.80629,16.5484,359.861084309,-0.017914,456.019,150.0,0.364791,0.185726355758,17.00096821784973,0.0
0.979942,0.180636,16.255449533462524,20,100.19308996200562,1900.0,2.79733,16.4009,618.38499335,0.00983819,11.5168,340.0,-0.020864,0.202834051069,16.099364757537842,0.0
0.982354,9.67613,16.735323190689087,20,116.96415495872498,5100.0,2.80225,16.4817,1145.19648969,-0.0094951,1412.6,395.0,2.36193,0.290870986647,16.587656497955322,0.0
