StdReturn,MeanKL,Perplexity,LossAfter,NumTrajs,MinReturn,ItrTime,MaxReturn,AverageReturn,Time,MaxKL,TotalExecTime,Entropy,ExplainedVariance,AveragePolicyStd,LossBefore
301.66206258,47.5763,17.0795,7.29049,20,0.0,12.689477920532227,1100.0,100.0,12.689472913742065,2951.88,12.588593482971191,2.83788,0.317622195314,1.0,-0.00482139
305.122926048,10.8187,16.9973,0.152064,20,0.0,12.482550859451294,1400.0,70.0,25.180116653442383,525.608,12.375895977020264,2.83306,0.235863066735,0.997592,-0.0104885
0.0,0.0,16.9084,-0.0,20,0.0,12.345900774002075,0.0,0.0,37.53166842460632,0.0,12.273585557937622,2.82781,1,0.994984,-0.0
0.0,0.0,16.9084,-0.0,20,0.0,11.41500186920166,0.0,0.0,48.96206450462341,0.0,11.36930799484253,2.82781,1,0.994984,-0.0
87.1779788708,14.078,16.9084,-5.68789,20,0.0,12.239305973052979,400.0,20.0,61.220057249069214,1572.15,12.155620098114014,2.82781,0.0915254790409,0.994984,-0.00621455
270.185121722,1.97479,16.8559,-0.427936,20,0.0,11.273782730102539,1100.0,100.0,72.51535773277283,113.883,11.228233575820923,2.8247,0.101458479999,0.993438,-0.0120453
0.0,0.0,16.7547,-0.0,20,0.0,11.553384065628052,0.0,0.0,84.07623815536499,0.0,11.468189239501953,2.81868,1,0.990452,-0.0
