Entropy,LossAfter,MaxKL,AverageReturn,MeanKL,StdReturn,ItrTime,AveragePolicyStd,MinReturn,MaxReturn,Perplexity,TotalExecTime,Time,ExplainedVariance,NumTrajs,LossBefore
2.5608,0.00242031,0.433061,410.0,0.0299684,704.911341943,35.40238857269287,0.870797,0.0,2500.0,12.9461,35.098323583602905,35.40238332748413,0.146546107489,20,0.0177991
2.5786,-0.0391656,0.342808,2140.0,0.0975633,1810.91137276,32.649842739105225,0.878437,0.0,7600.0,13.1786,32.39370679855347,68.06058239936829,0.362987231303,20,-0.0118346
2.57268,-0.0895048,0.696099,21335.0,0.385546,3157.73257259,33.33678412437439,0.875866,16400.0,30100.0,13.1009,33.2149555683136,101.42778635025024,0.405637640942,20,-0.00393786
2.57071,-0.0113023,0.126013,50185.0,0.0381311,873.656110835,33.346604108810425,0.874987,48100.0,51700.0,13.0751,33.068055629730225,134.78821277618408,0.960082373998,20,7.31908e-05
2.57075,-0.0273007,0.184171,49850.0,0.00643841,2559.78514723,35.791274547576904,0.875015,42300.0,51900.0,13.0756,35.627806425094604,170.5833671092987,0.939438545002,20,-0.02111
2.56019,-0.0213902,0.193932,50970.0,0.0109945,2064.96973343,33.82270574569702,0.87048,42100.0,52000.0,12.9383,33.600863456726074,204.45813369750977,0.952272196353,20,-0.0157024
2.55234,-0.00405883,0.0170999,51055.0,0.00386349,385.324538539,32.25490117073059,0.867064,50000.0,51600.0,12.8371,32.09828209877014,236.73919820785522,0.97088200426,20,-0.00144164
